,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,6886,0,Thu Jul  2 09:00:04 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Thu Jul  2 09:00:04 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Thu Jul  2 09:00:04 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Thu Jul  2 09:00:04 2020
4,Andaman and Nicobar Islands,Unknown,48,0,Thu Jul  2 09:00:04 2020
5,Andhra Pradesh,Foreign Evacuees,403,0,Thu Jul  2 09:00:04 2020
6,Andhra Pradesh,Anantapur,1689,0,Thu Jul  2 09:00:04 2020
7,Andhra Pradesh,Chittoor,1089,0,Thu Jul  2 09:00:04 2020
8,Andhra Pradesh,East Godavari,1209,0,Thu Jul  2 09:00:04 2020
9,Andhra Pradesh,Guntur,1426,0,Thu Jul  2 09:00:04 2020
10,Andhra Pradesh,Krishna,1519,0,Thu Jul  2 09:00:04 2020
11,Andhra Pradesh,Kurnool,2045,0,Thu Jul  2 09:00:04 2020
12,Andhra Pradesh,Other State,2036,0,Thu Jul  2 09:00:04 2020
13,Andhra Pradesh,Prakasam,398,0,Thu Jul  2 09:00:04 2020
14,Andhra Pradesh,S.P.S. Nellore,641,0,Thu Jul  2 09:00:04 2020
15,Andhra Pradesh,Srikakulam,63,0,Thu Jul  2 09:00:04 2020
16,Andhra Pradesh,Visakhapatnam,563,0,Thu Jul  2 09:00:04 2020
17,Andhra Pradesh,Vizianagaram,161,0,Thu Jul  2 09:00:04 2020
18,Andhra Pradesh,West Godavari,1010,0,Thu Jul  2 09:00:04 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1000,0,Thu Jul  2 09:00:04 2020
20,Arunachal Pradesh,Anjaw,0,0,Thu Jul  2 09:00:04 2020
21,Arunachal Pradesh,Changlang,81,0,Thu Jul  2 09:00:04 2020
22,Arunachal Pradesh,East Kameng,0,0,Thu Jul  2 09:00:04 2020
23,Arunachal Pradesh,East Siang,10,0,Thu Jul  2 09:00:04 2020
24,Arunachal Pradesh,Kamle,0,0,Thu Jul  2 09:00:04 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Thu Jul  2 09:00:04 2020
