,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,4600,-370,Sun Jul  5 10:00:07 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Sun Jul  5 10:00:07 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Sun Jul  5 10:00:07 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Sun Jul  5 10:00:07 2020
4,Andaman and Nicobar Islands,Unknown,73,0,Sun Jul  5 10:00:07 2020
5,Andhra Pradesh,Foreign Evacuees,415,0,Sun Jul  5 10:00:07 2020
6,Andhra Pradesh,Anantapur,2099,0,Sun Jul  5 10:00:07 2020
7,Andhra Pradesh,Chittoor,1250,0,Sun Jul  5 10:00:07 2020
8,Andhra Pradesh,East Godavari,1489,0,Sun Jul  5 10:00:07 2020
9,Andhra Pradesh,Guntur,1670,0,Sun Jul  5 10:00:07 2020
10,Andhra Pradesh,Krishna,1681,0,Sun Jul  5 10:00:07 2020
11,Andhra Pradesh,Kurnool,2354,0,Sun Jul  5 10:00:07 2020
12,Andhra Pradesh,Other State,2143,0,Sun Jul  5 10:00:07 2020
13,Andhra Pradesh,Prakasam,673,0,Sun Jul  5 10:00:07 2020
14,Andhra Pradesh,S.P.S. Nellore,685,0,Sun Jul  5 10:00:07 2020
15,Andhra Pradesh,Srikakulam,93,0,Sun Jul  5 10:00:07 2020
16,Andhra Pradesh,Visakhapatnam,633,0,Sun Jul  5 10:00:07 2020
17,Andhra Pradesh,Vizianagaram,197,0,Sun Jul  5 10:00:07 2020
18,Andhra Pradesh,West Godavari,1124,0,Sun Jul  5 10:00:07 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1193,0,Sun Jul  5 10:00:07 2020
20,Arunachal Pradesh,Anjaw,4,0,Sun Jul  5 10:00:07 2020
21,Arunachal Pradesh,Changlang,89,0,Sun Jul  5 10:00:07 2020
22,Arunachal Pradesh,East Kameng,0,0,Sun Jul  5 10:00:07 2020
23,Arunachal Pradesh,East Siang,10,0,Sun Jul  5 10:00:07 2020
24,Arunachal Pradesh,Kamle,0,0,Sun Jul  5 10:00:07 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Sun Jul  5 10:00:07 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Sun Jul  5 10:00:07 2020
27,Arunachal Pradesh,Lepa Rada,1,0,Sun Jul  5 10:00:07 2020
28,Arunachal Pradesh,Lohit,4,0,Sun Jul  5 10:00:07 2020
29,Arunachal Pradesh,Longding,4,0,Sun Jul  5 10:00:07 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Sun Jul  5 10:00:07 2020
31,Arunachal Pradesh,Lower Siang,3,0,Sun Jul  5 10:00:07 2020
32,Arunachal Pradesh,Lower Subansiri,0,0,Sun Jul  5 10:00:07 2020
33,Arunachal Pradesh,Namsai,13,0,Sun Jul  5 10:00:07 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Sun Jul  5 10:00:07 2020
35,Arunachal Pradesh,Papum Pare,90,0,Sun Jul  5 10:00:07 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Sun Jul  5 10:00:07 2020
37,Arunachal Pradesh,Siang,0,0,Sun Jul  5 10:00:07 2020
38,Arunachal Pradesh,Tawang,2,0,Sun Jul  5 10:00:07 2020
39,Arunachal Pradesh,Tirap,5,0,Sun Jul  5 10:00:07 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Sun Jul  5 10:00:07 2020
41,Arunachal Pradesh,Upper Siang,1,0,Sun Jul  5 10:00:07 2020
42,Arunachal Pradesh,Upper Subansiri,0,0,Sun Jul  5 10:00:07 2020
43,Arunachal Pradesh,West Kameng,27,0,Sun Jul  5 10:00:07 2020
44,Arunachal Pradesh,West Siang,2,0,Sun Jul  5 10:00:07 2020
45,Assam,Airport Quarantine,4,0,Sun Jul  5 10:00:07 2020
46,Assam,Baksa,85,0,Sun Jul  5 10:00:07 2020
47,Assam,Barpeta,150,0,Sun Jul  5 10:00:07 2020
48,Assam,Biswanath,58,0,Sun Jul  5 10:00:07 2020
49,Assam,Bongaigaon,24,0,Sun Jul  5 10:00:07 2020
50,Assam,Cachar,98,0,Sun Jul  5 10:00:07 2020
51,Assam,Charaideo,16,0,Sun Jul  5 10:00:07 2020
52,Assam,Chirang,52,0,Sun Jul  5 10:00:07 2020
53,Assam,Darrang,102,0,Sun Jul  5 10:00:07 2020
54,Assam,Dhemaji,96,0,Sun Jul  5 10:00:07 2020
55,Assam,Dhubri,334,0,Sun Jul  5 10:00:07 2020
56,Assam,Dibrugarh,77,0,Sun Jul  5 10:00:07 2020
57,Assam,Dima Hasao,89,0,Sun Jul  5 10:00:07 2020
58,Assam,Goalpara,57,0,Sun Jul  5 10:00:07 2020
59,Assam,Golaghat,272,0,Sun Jul  5 10:00:07 2020
60,Assam,Hailakandi,78,0,Sun Jul  5 10:00:07 2020
61,Assam,Hojai,267,0,Sun Jul  5 10:00:07 2020
62,Assam,Jorhat,145,0,Sun Jul  5 10:00:07 2020
63,Assam,Kamrup,215,0,Sun Jul  5 10:00:07 2020
64,Assam,Kamrup Metropolitan,3196,0,Sun Jul  5 10:00:07 2020
65,Assam,Karbi Anglong,41,0,Sun Jul  5 10:00:07 2020
66,Assam,Karimganj,106,0,Sun Jul  5 10:00:07 2020
67,Assam,Kokrajhar,86,0,Sun Jul  5 10:00:07 2020
68,Assam,Lakhimpur,85,0,Sun Jul  5 10:00:07 2020
69,Assam,Majuli,21,0,Sun Jul  5 10:00:07 2020
70,Assam,Morigaon,49,0,Sun Jul  5 10:00:07 2020
71,Assam,Nagaon,330,0,Sun Jul  5 10:00:07 2020
72,Assam,Nalbari,28,0,Sun Jul  5 10:00:07 2020
73,Assam,Other State,1,0,Sun Jul  5 10:00:07 2020
74,Assam,Sivasagar,29,0,Sun Jul  5 10:00:07 2020
75,Assam,Sonitpur,122,0,Sun Jul  5 10:00:07 2020
76,Assam,South Salmara Mankachar,7,0,Sun Jul  5 10:00:07 2020
77,Assam,Tinsukia,114,0,Sun Jul  5 10:00:07 2020
78,Assam,Udalguri,105,0,Sun Jul  5 10:00:07 2020
79,Assam,West Karbi Anglong,28,0,Sun Jul  5 10:00:07 2020
80,Assam,Unknown,4435,0,Sun Jul  5 10:00:07 2020
81,Bihar,Araria,133,0,Sun Jul  5 10:00:07 2020
82,Bihar,Arwal,117,0,Sun Jul  5 10:00:07 2020
83,Bihar,Aurangabad,283,0,Sun Jul  5 10:00:07 2020
84,Bihar,Banka,240,0,Sun Jul  5 10:00:07 2020
85,Bihar,Begusarai,476,0,Sun Jul  5 10:00:07 2020
86,Bihar,Bhagalpur,568,0,Sun Jul  5 10:00:07 2020
87,Bihar,Bhojpur,273,0,Sun Jul  5 10:00:07 2020
88,Bihar,Buxar,232,0,Sun Jul  5 10:00:07 2020
89,Bihar,Darbhanga,351,0,Sun Jul  5 10:00:07 2020
90,Bihar,East Champaran,242,0,Sun Jul  5 10:00:07 2020
91,Bihar,Gaya,266,0,Sun Jul  5 10:00:07 2020
92,Bihar,Gopalganj,304,0,Sun Jul  5 10:00:07 2020
93,Bihar,Jamui,94,0,Sun Jul  5 10:00:07 2020
94,Bihar,Jehanabad,257,0,Sun Jul  5 10:00:07 2020
95,Bihar,Kaimur,208,0,Sun Jul  5 10:00:07 2020
96,Bihar,Katihar,355,0,Sun Jul  5 10:00:07 2020
97,Bihar,Khagaria,321,0,Sun Jul  5 10:00:07 2020
98,Bihar,Kishanganj,194,0,Sun Jul  5 10:00:07 2020
99,Bihar,Lakhisarai,136,0,Sun Jul  5 10:00:07 2020
100,Bihar,Madhepura,216,0,Sun Jul  5 10:00:07 2020
101,Bihar,Madhubani,497,0,Sun Jul  5 10:00:07 2020
102,Bihar,Munger,396,0,Sun Jul  5 10:00:07 2020
103,Bihar,Muzaffarpur,444,0,Sun Jul  5 10:00:07 2020
104,Bihar,Nalanda,347,0,Sun Jul  5 10:00:07 2020
105,Bihar,Nawada,339,0,Sun Jul  5 10:00:07 2020
106,Bihar,Patna,965,0,Sun Jul  5 10:00:07 2020
107,Bihar,Purnia,310,0,Sun Jul  5 10:00:07 2020
108,Bihar,Rohtas,370,0,Sun Jul  5 10:00:07 2020
109,Bihar,Saharsa,256,0,Sun Jul  5 10:00:07 2020
110,Bihar,Samastipur,368,0,Sun Jul  5 10:00:07 2020
111,Bihar,Saran,262,0,Sun Jul  5 10:00:07 2020
112,Bihar,Sheikhpura,167,0,Sun Jul  5 10:00:07 2020
113,Bihar,Sheohar,96,0,Sun Jul  5 10:00:07 2020
114,Bihar,Sitamarhi,150,0,Sun Jul  5 10:00:07 2020
115,Bihar,Siwan,472,0,Sun Jul  5 10:00:07 2020
116,Bihar,Supaul,272,0,Sun Jul  5 10:00:07 2020
117,Bihar,Vaishali,216,0,Sun Jul  5 10:00:07 2020
118,Bihar,West Champaran,264,0,Sun Jul  5 10:00:07 2020
119,Chandigarh,Chandigarh,459,0,Sun Jul  5 10:00:07 2020
120,Chhattisgarh,Other State,1,0,Sun Jul  5 10:00:07 2020
121,Chhattisgarh,Balod,53,0,Sun Jul  5 10:00:07 2020
122,Chhattisgarh,Baloda Bazar,245,0,Sun Jul  5 10:00:07 2020
123,Chhattisgarh,Balrampur,145,0,Sun Jul  5 10:00:07 2020
124,Chhattisgarh,Bametara,71,0,Sun Jul  5 10:00:07 2020
125,Chhattisgarh,Bastar,23,0,Sun Jul  5 10:00:07 2020
126,Chhattisgarh,Bijapur,2,0,Sun Jul  5 10:00:07 2020
127,Chhattisgarh,Bilaspur,224,0,Sun Jul  5 10:00:07 2020
128,Chhattisgarh,Dakshin Bastar Dantewada,26,0,Sun Jul  5 10:00:07 2020
129,Chhattisgarh,Dhamtari,8,0,Sun Jul  5 10:00:07 2020
130,Chhattisgarh,Durg,169,0,Sun Jul  5 10:00:07 2020
131,Chhattisgarh,Gariaband,41,0,Sun Jul  5 10:00:07 2020
132,Chhattisgarh,Janjgir Champa,249,0,Sun Jul  5 10:00:07 2020
133,Chhattisgarh,Jashpur,189,0,Sun Jul  5 10:00:07 2020
134,Chhattisgarh,Kabeerdham,110,0,Sun Jul  5 10:00:07 2020
