,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,681,-754,Sat Jul 18 00:00:03 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Sat Jul 18 00:00:03 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Sat Jul 18 00:00:03 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Sat Jul 18 00:00:03 2020
4,Andaman and Nicobar Islands,Unknown,128,0,Sat Jul 18 00:00:03 2020
5,Andhra Pradesh,Foreign Evacuees,434,2,Sat Jul 18 00:00:03 2020
6,Andhra Pradesh,Anantapur,4284,297,Sat Jul 18 00:00:03 2020
7,Andhra Pradesh,Chittoor,3864,328,Sat Jul 18 00:00:03 2020
8,Andhra Pradesh,East Godavari,4505,643,Sat Jul 18 00:00:03 2020
9,Andhra Pradesh,Guntur,4330,367,Sat Jul 18 00:00:03 2020
10,Andhra Pradesh,Krishna,3021,37,Sat Jul 18 00:00:03 2020
11,Andhra Pradesh,Kurnool,5131,315,Sat Jul 18 00:00:03 2020
12,Andhra Pradesh,Other State,2461,8,Sat Jul 18 00:00:03 2020
13,Andhra Pradesh,Prakasam,1448,53,Sat Jul 18 00:00:03 2020
14,Andhra Pradesh,S.P.S. Nellore,1717,127,Sat Jul 18 00:00:03 2020
15,Andhra Pradesh,Srikakulam,1852,149,Sat Jul 18 00:00:03 2020
16,Andhra Pradesh,Visakhapatnam,1716,23,Sat Jul 18 00:00:03 2020
17,Andhra Pradesh,Vizianagaram,1071,89,Sat Jul 18 00:00:03 2020
18,Andhra Pradesh,West Godavari,2537,109,Sat Jul 18 00:00:03 2020
19,Andhra Pradesh,Y.S.R. Kadapa,2275,55,Sat Jul 18 00:00:03 2020
20,Arunachal Pradesh,Anjaw,4,0,Sat Jul 18 00:00:03 2020
21,Arunachal Pradesh,Changlang,111,0,Sat Jul 18 00:00:03 2020
22,Arunachal Pradesh,East Kameng,2,0,Sat Jul 18 00:00:03 2020
23,Arunachal Pradesh,East Siang,29,0,Sat Jul 18 00:00:03 2020
24,Arunachal Pradesh,Kamle,0,0,Sat Jul 18 00:00:03 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Sat Jul 18 00:00:03 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Sat Jul 18 00:00:03 2020
27,Arunachal Pradesh,Lepa Rada,10,0,Sat Jul 18 00:00:03 2020
28,Arunachal Pradesh,Lohit,4,0,Sat Jul 18 00:00:03 2020
29,Arunachal Pradesh,Longding,5,0,Sat Jul 18 00:00:03 2020
30,Arunachal Pradesh,Lower Dibang Valley,5,0,Sat Jul 18 00:00:03 2020
31,Arunachal Pradesh,Lower Siang,5,0,Sat Jul 18 00:00:03 2020
32,Arunachal Pradesh,Lower Subansiri,12,0,Sat Jul 18 00:00:03 2020
33,Arunachal Pradesh,Namsai,38,0,Sat Jul 18 00:00:03 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Sat Jul 18 00:00:03 2020
35,Arunachal Pradesh,Papum Pare,274,0,Sat Jul 18 00:00:03 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Sat Jul 18 00:00:03 2020
37,Arunachal Pradesh,Siang,1,0,Sat Jul 18 00:00:03 2020
38,Arunachal Pradesh,Tawang,1,0,Sat Jul 18 00:00:03 2020
39,Arunachal Pradesh,Tirap,6,0,Sat Jul 18 00:00:03 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Sat Jul 18 00:00:03 2020
41,Arunachal Pradesh,Upper Siang,1,0,Sat Jul 18 00:00:03 2020
42,Arunachal Pradesh,Upper Subansiri,4,0,Sat Jul 18 00:00:03 2020
43,Arunachal Pradesh,West Kameng,28,0,Sat Jul 18 00:00:03 2020
44,Arunachal Pradesh,West Siang,2,0,Sat Jul 18 00:00:03 2020
45,Assam,Airport Quarantine,4,0,Sat Jul 18 00:00:03 2020
46,Assam,Baksa,85,0,Sat Jul 18 00:00:03 2020
47,Assam,Barpeta,467,0,Sat Jul 18 00:00:03 2020
48,Assam,Biswanath,58,0,Sat Jul 18 00:00:03 2020
49,Assam,Bongaigaon,155,0,Sat Jul 18 00:00:03 2020
50,Assam,Cachar,351,0,Sat Jul 18 00:00:03 2020
51,Assam,Charaideo,16,0,Sat Jul 18 00:00:03 2020
52,Assam,Chirang,78,0,Sat Jul 18 00:00:03 2020
53,Assam,Darrang,430,0,Sat Jul 18 00:00:03 2020
54,Assam,Dhemaji,96,0,Sat Jul 18 00:00:03 2020
55,Assam,Dhubri,490,0,Sat Jul 18 00:00:03 2020
