,state,district,confirmed,delta,date
0,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Thu Apr 30 16:09:01 2020
1,Andaman and Nicobar Islands,South Andaman,32,0,Thu Apr 30 16:09:01 2020
2,Andhra Pradesh,Anantapur,61,3,Thu Apr 30 16:09:01 2020
3,Andhra Pradesh,Chittoor,80,3,Thu Apr 30 16:09:01 2020
4,Andhra Pradesh,East Godavari,42,2,Thu Apr 30 16:09:01 2020
5,Andhra Pradesh,Guntur,287,4,Thu Apr 30 16:09:01 2020
6,Andhra Pradesh,Krishna,246,10,Thu Apr 30 16:09:01 2020
7,Andhra Pradesh,Kurnool,386,43,Thu Apr 30 16:09:01 2020
8,Andhra Pradesh,Prakasam,60,0,Thu Apr 30 16:09:01 2020
9,Andhra Pradesh,S.P.S. Nellore,84,2,Thu Apr 30 16:09:01 2020
10,Andhra Pradesh,Srikakulam,5,0,Thu Apr 30 16:09:01 2020
11,Andhra Pradesh,Visakhapatnam,23,0,Thu Apr 30 16:09:01 2020
12,Andhra Pradesh,West Godavari,56,0,Thu Apr 30 16:09:01 2020
13,Andhra Pradesh,Y.S.R.,73,4,Thu Apr 30 16:09:01 2020
14,Arunachal Pradesh,Lohit,1,0,Thu Apr 30 16:09:01 2020
15,Assam,Bongaigaon,5,4,Thu Apr 30 16:09:01 2020
16,Assam,Cachar,2,0,Thu Apr 30 16:09:01 2020
17,Assam,Dhubri,4,0,Thu Apr 30 16:09:01 2020
18,Assam,Goalpara,5,0,Thu Apr 30 16:09:01 2020
19,Assam,Golaghat,1,0,Thu Apr 30 16:09:01 2020
20,Assam,Hailakandi,1,0,Thu Apr 30 16:09:01 2020
21,Assam,Jorhat,8,0,Thu Apr 30 16:09:01 2020
22,Assam,Kamrup,1,0,Thu Apr 30 16:09:01 2020
23,Assam,Kamrup Metropolitan,6,0,Thu Apr 30 16:09:01 2020
24,Assam,Lakhimpur,1,0,Thu Apr 30 16:09:01 2020
25,Assam,Morigaon,3,0,Thu Apr 30 16:09:01 2020
26,Assam,Nalbari,3,0,Thu Apr 30 16:09:01 2020
27,Assam,South Salmara Mancachar,1,0,Thu Apr 30 16:09:01 2020
28,Assam,Unknown,1,0,Thu Apr 30 16:09:01 2020
29,Bihar,Araria,1,0,Thu Apr 30 16:09:01 2020
30,Bihar,Arwal,4,0,Thu Apr 30 16:09:01 2020
31,Bihar,Aurangabad,8,0,Thu Apr 30 16:09:01 2020
32,Bihar,Banka,3,0,Thu Apr 30 16:09:01 2020
33,Bihar,Begusarai,11,0,Thu Apr 30 16:09:01 2020
34,Bihar,Bhagalpur,5,0,Thu Apr 30 16:09:01 2020
35,Bihar,Bhojpur,11,0,Thu Apr 30 16:09:01 2020
36,Bihar,Buxar,40,0,Thu Apr 30 16:09:01 2020
37,Bihar,Darbhanga,5,0,Thu Apr 30 16:09:01 2020
38,Bihar,East Champaran,5,0,Thu Apr 30 16:09:01 2020
39,Bihar,Gaya,6,0,Thu Apr 30 16:09:01 2020
