,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,8867,0,Thu Jun 11 08:00:02 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Thu Jun 11 08:00:02 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Thu Jun 11 08:00:02 2020
3,Andaman and Nicobar Islands,South Andaman,32,0,Thu Jun 11 08:00:02 2020
4,Andaman and Nicobar Islands,Unknown,2,0,Thu Jun 11 08:00:02 2020
5,Andhra Pradesh,Foreign Evacuees,188,0,Thu Jun 11 08:00:02 2020
6,Andhra Pradesh,Anantapur,351,0,Thu Jun 11 08:00:02 2020
7,Andhra Pradesh,Chittoor,327,0,Thu Jun 11 08:00:02 2020
8,Andhra Pradesh,East Godavari,292,0,Thu Jun 11 08:00:02 2020
9,Andhra Pradesh,Guntur,580,0,Thu Jun 11 08:00:02 2020
10,Andhra Pradesh,Krishna,607,0,Thu Jun 11 08:00:02 2020
11,Andhra Pradesh,Kurnool,833,0,Thu Jun 11 08:00:02 2020
12,Andhra Pradesh,Other State,933,0,Thu Jun 11 08:00:02 2020
13,Andhra Pradesh,Prakasam,95,0,Thu Jun 11 08:00:02 2020
14,Andhra Pradesh,S.P.S. Nellore,354,0,Thu Jun 11 08:00:02 2020
15,Andhra Pradesh,Srikakulam,34,0,Thu Jun 11 08:00:02 2020
16,Andhra Pradesh,Visakhapatnam,167,0,Thu Jun 11 08:00:02 2020
17,Andhra Pradesh,Vizianagaram,48,0,Thu Jun 11 08:00:02 2020
18,Andhra Pradesh,West Godavari,249,0,Thu Jun 11 08:00:02 2020
19,Andhra Pradesh,Y.S.R. Kadapa,189,0,Thu Jun 11 08:00:02 2020
20,Arunachal Pradesh,Anjaw,0,0,Thu Jun 11 08:00:02 2020
21,Arunachal Pradesh,Changlang,41,0,Thu Jun 11 08:00:02 2020
22,Arunachal Pradesh,East Kameng,0,0,Thu Jun 11 08:00:02 2020
23,Arunachal Pradesh,East Siang,3,0,Thu Jun 11 08:00:02 2020
24,Arunachal Pradesh,Kamle,0,0,Thu Jun 11 08:00:02 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Thu Jun 11 08:00:02 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Thu Jun 11 08:00:02 2020
27,Arunachal Pradesh,Lepa Rada,0,0,Thu Jun 11 08:00:02 2020
28,Arunachal Pradesh,Lohit,2,0,Thu Jun 11 08:00:02 2020
29,Arunachal Pradesh,Longding,0,0,Thu Jun 11 08:00:02 2020
30,Arunachal Pradesh,Lower Dibang Valley,1,0,Thu Jun 11 08:00:02 2020
31,Arunachal Pradesh,Lower Siang,0,0,Thu Jun 11 08:00:02 2020
32,Arunachal Pradesh,Lower Subansiri,0,0,Thu Jun 11 08:00:02 2020
33,Arunachal Pradesh,Namsai,2,0,Thu Jun 11 08:00:02 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Thu Jun 11 08:00:02 2020
35,Arunachal Pradesh,Papum Pare,7,0,Thu Jun 11 08:00:02 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Thu Jun 11 08:00:02 2020
37,Arunachal Pradesh,Siang,0,0,Thu Jun 11 08:00:02 2020
38,Arunachal Pradesh,Tawang,1,0,Thu Jun 11 08:00:02 2020
39,Arunachal Pradesh,Tirap,1,0,Thu Jun 11 08:00:02 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Thu Jun 11 08:00:02 2020
41,Arunachal Pradesh,Upper Siang,1,0,Thu Jun 11 08:00:02 2020
42,Arunachal Pradesh,Upper Subansiri,0,0,Thu Jun 11 08:00:02 2020
43,Arunachal Pradesh,West Kameng,0,0,Thu Jun 11 08:00:02 2020
44,Arunachal Pradesh,West Siang,1,0,Thu Jun 11 08:00:02 2020
45,Arunachal Pradesh,Unknown,0,0,Thu Jun 11 08:00:02 2020
46,Assam,Baksa,17,0,Thu Jun 11 08:00:02 2020
47,Assam,Barpeta,105,0,Thu Jun 11 08:00:02 2020
48,Assam,Biswanath,52,0,Thu Jun 11 08:00:02 2020
49,Assam,Bongaigaon,19,0,Thu Jun 11 08:00:02 2020
50,Assam,Cachar,90,0,Thu Jun 11 08:00:02 2020
51,Assam,Charaideo,15,0,Thu Jun 11 08:00:02 2020
52,Assam,Chirang,38,0,Thu Jun 11 08:00:02 2020
53,Assam,Darrang,89,0,Thu Jun 11 08:00:02 2020
54,Assam,Dhemaji,71,0,Thu Jun 11 08:00:02 2020
55,Assam,Dhubri,306,0,Thu Jun 11 08:00:02 2020
56,Assam,Dibrugarh,55,0,Thu Jun 11 08:00:02 2020
57,Assam,Dima Hasao,88,0,Thu Jun 11 08:00:02 2020
58,Assam,Goalpara,57,0,Thu Jun 11 08:00:02 2020
59,Assam,Golaghat,225,0,Thu Jun 11 08:00:02 2020
60,Assam,Hailakandi,52,0,Thu Jun 11 08:00:02 2020
61,Assam,Hojai,266,0,Thu Jun 11 08:00:02 2020
62,Assam,Jorhat,46,0,Thu Jun 11 08:00:02 2020
63,Assam,Kamrup,149,0,Thu Jun 11 08:00:02 2020
64,Assam,Kamrup Metropolitan,423,0,Thu Jun 11 08:00:02 2020
65,Assam,Karbi Anglong,14,0,Thu Jun 11 08:00:02 2020
66,Assam,Karimganj,83,0,Thu Jun 11 08:00:02 2020
67,Assam,Kokrajhar,73,0,Thu Jun 11 08:00:02 2020
68,Assam,Lakhimpur,75,0,Thu Jun 11 08:00:02 2020
69,Assam,Majuli,7,0,Thu Jun 11 08:00:02 2020
70,Assam,Morigaon,49,0,Thu Jun 11 08:00:02 2020
71,Assam,Nagaon,198,0,Thu Jun 11 08:00:02 2020
72,Assam,Nalbari,25,0,Thu Jun 11 08:00:02 2020
73,Assam,Other State,1,0,Thu Jun 11 08:00:02 2020
74,Assam,Sivasagar,27,0,Thu Jun 11 08:00:02 2020
75,Assam,Sonitpur,41,0,Thu Jun 11 08:00:02 2020
76,Assam,South Salmara Mankachar,7,0,Thu Jun 11 08:00:02 2020
77,Assam,Tinsukia,102,0,Thu Jun 11 08:00:02 2020
78,Assam,Udalguri,85,0,Thu Jun 11 08:00:02 2020
79,Assam,West Karbi Anglong,17,0,Thu Jun 11 08:00:02 2020
80,Assam,Unknown,319,0,Thu Jun 11 08:00:02 2020
81,Bihar,Araria,83,0,Thu Jun 11 08:00:02 2020
82,Bihar,Arwal,66,0,Thu Jun 11 08:00:02 2020
83,Bihar,Aurangabad,95,0,Thu Jun 11 08:00:02 2020
84,Bihar,Banka,150,0,Thu Jun 11 08:00:02 2020
85,Bihar,Begusarai,282,0,Thu Jun 11 08:00:02 2020
86,Bihar,Bhagalpur,285,0,Thu Jun 11 08:00:02 2020
87,Bihar,Bhojpur,129,0,Thu Jun 11 08:00:02 2020
88,Bihar,Buxar,145,0,Thu Jun 11 08:00:02 2020
89,Bihar,Darbhanga,135,0,Thu Jun 11 08:00:02 2020
90,Bihar,East Champaran,136,0,Thu Jun 11 08:00:02 2020
91,Bihar,Gaya,125,0,Thu Jun 11 08:00:02 2020
92,Bihar,Gopalganj,146,0,Thu Jun 11 08:00:02 2020
93,Bihar,Jamui,48,0,Thu Jun 11 08:00:02 2020
94,Bihar,Jehanabad,180,0,Thu Jun 11 08:00:02 2020
95,Bihar,Kaimur,117,0,Thu Jun 11 08:00:02 2020
96,Bihar,Katihar,192,0,Thu Jun 11 08:00:02 2020
