,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,8443,966,Tue Jun  9 22:00:03 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Tue Jun  9 22:00:03 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Tue Jun  9 22:00:03 2020
3,Andaman and Nicobar Islands,South Andaman,32,0,Tue Jun  9 22:00:03 2020
4,Andhra Pradesh,Foreign Evacuees,132,0,Tue Jun  9 22:00:03 2020
5,Andhra Pradesh,Anantapur,306,0,Tue Jun  9 22:00:03 2020
6,Andhra Pradesh,Chittoor,303,0,Tue Jun  9 22:00:03 2020
7,Andhra Pradesh,East Godavari,281,0,Tue Jun  9 22:00:03 2020
8,Andhra Pradesh,Guntur,566,0,Tue Jun  9 22:00:03 2020
9,Andhra Pradesh,Krishna,570,0,Tue Jun  9 22:00:03 2020
10,Andhra Pradesh,Kurnool,776,0,Tue Jun  9 22:00:03 2020
11,Andhra Pradesh,Other State,907,69,Tue Jun  9 22:00:03 2020
12,Andhra Pradesh,Prakasam,86,0,Tue Jun  9 22:00:03 2020
13,Andhra Pradesh,S.P.S. Nellore,352,0,Tue Jun  9 22:00:03 2020
14,Andhra Pradesh,Srikakulam,33,0,Tue Jun  9 22:00:03 2020
15,Andhra Pradesh,Visakhapatnam,143,0,Tue Jun  9 22:00:03 2020
16,Andhra Pradesh,Vizianagaram,45,0,Tue Jun  9 22:00:03 2020
17,Andhra Pradesh,West Godavari,209,0,Tue Jun  9 22:00:03 2020
18,Andhra Pradesh,Y.S.R. Kadapa,173,0,Tue Jun  9 22:00:03 2020
19,Andhra Pradesh,Unknown,147,0,Tue Jun  9 22:00:03 2020
20,Arunachal Pradesh,Anjaw,0,0,Tue Jun  9 22:00:03 2020
21,Arunachal Pradesh,Changlang,38,0,Tue Jun  9 22:00:03 2020
22,Arunachal Pradesh,East Kameng,0,0,Tue Jun  9 22:00:03 2020
23,Arunachal Pradesh,East Siang,2,0,Tue Jun  9 22:00:03 2020
24,Arunachal Pradesh,Kamle,0,0,Tue Jun  9 22:00:03 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Tue Jun  9 22:00:03 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Tue Jun  9 22:00:03 2020
27,Arunachal Pradesh,Lepa Rada,0,0,Tue Jun  9 22:00:03 2020
28,Arunachal Pradesh,Lohit,2,0,Tue Jun  9 22:00:03 2020
29,Arunachal Pradesh,Longding,0,0,Tue Jun  9 22:00:03 2020
30,Arunachal Pradesh,Lower Dibang Valley,1,0,Tue Jun  9 22:00:03 2020
31,Arunachal Pradesh,Lower Siang,0,0,Tue Jun  9 22:00:03 2020
32,Arunachal Pradesh,Lower Subansiri,0,0,Tue Jun  9 22:00:03 2020
