,state,district,confirmed,delta,date
0,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Thu Apr 23 20:07:06 2020
1,Andaman and Nicobar Islands,South Andaman,20,4,Thu Apr 23 20:07:06 2020
2,Andaman and Nicobar Islands,Unknown,1,0,Thu Apr 23 20:07:06 2020
3,Andhra Pradesh,Anantapur,42,6,Thu Apr 23 20:07:06 2020
4,Andhra Pradesh,Chittoor,73,14,Thu Apr 23 20:07:06 2020
5,Andhra Pradesh,East Godavari,32,6,Thu Apr 23 20:07:06 2020
6,Andhra Pradesh,Guntur,195,18,Thu Apr 23 20:07:06 2020
7,Andhra Pradesh,Krishna,88,2,Thu Apr 23 20:07:06 2020
8,Andhra Pradesh,Kurnool,234,31,Thu Apr 23 20:07:06 2020
9,Andhra Pradesh,Prakasam,50,2,Thu Apr 23 20:07:06 2020
10,Andhra Pradesh,S.P.S. Nellore,67,0,Thu Apr 23 20:07:06 2020
11,Andhra Pradesh,Visakhapatnam,22,1,Thu Apr 23 20:07:06 2020
12,Andhra Pradesh,West Godavari,39,0,Thu Apr 23 20:07:06 2020
13,Andhra Pradesh,Y.S.R.,51,0,Thu Apr 23 20:07:06 2020
14,Arunachal Pradesh,Lohit,1,0,Thu Apr 23 20:07:06 2020
15,Assam,Cachar,2,0,Thu Apr 23 20:07:06 2020
16,Assam,Dhubri,4,0,Thu Apr 23 20:07:06 2020
17,Assam,Goalpara,4,0,Thu Apr 23 20:07:06 2020
18,Assam,Golaghat,1,0,Thu Apr 23 20:07:06 2020
19,Assam,Hailakandi,1,0,Thu Apr 23 20:07:06 2020
20,Assam,Jorhat,8,0,Thu Apr 23 20:07:06 2020
21,Assam,Kamrup,1,0,Thu Apr 23 20:07:06 2020
22,Assam,Kamrup Metropolitan,6,0,Thu Apr 23 20:07:06 2020
23,Assam,Lakhimpur,1,0,Thu Apr 23 20:07:06 2020
24,Assam,Morigaon,3,0,Thu Apr 23 20:07:06 2020
25,Assam,Nalbari,3,0,Thu Apr 23 20:07:06 2020
26,Assam,South Salmara Mancachar,1,0,Thu Apr 23 20:07:06 2020
27,Assam,Unknown,1,1,Thu Apr 23 20:07:06 2020
28,Bihar,Banka,1,0,Thu Apr 23 20:07:06 2020
29,Bihar,Begusarai,9,0,Thu Apr 23 20:07:06 2020
30,Bihar,Bhagalpur,5,0,Thu Apr 23 20:07:06 2020
31,Bihar,Bhojpur,1,0,Thu Apr 23 20:07:06 2020
32,Bihar,Buxar,8,0,Thu Apr 23 20:07:06 2020
33,Bihar,East Champaran,1,0,Thu Apr 23 20:07:06 2020
34,Bihar,Gaya,5,0,Thu Apr 23 20:07:06 2020
35,Bihar,Gopalganj,3,0,Thu Apr 23 20:07:06 2020
36,Bihar,Lakhisarai,1,0,Thu Apr 23 20:07:06 2020
37,Bihar,Munger,31,4,Thu Apr 23 20:07:06 2020
38,Bihar,Nalanda,31,0,Thu Apr 23 20:07:06 2020
39,Bihar,Nawada,3,0,Thu Apr 23 20:07:06 2020
40,Bihar,Patna,16,0,Thu Apr 23 20:07:06 2020
41,Bihar,Rohtas,5,4,Thu Apr 23 20:07:06 2020
42,Bihar,Saran,1,0,Thu Apr 23 20:07:06 2020
43,Bihar,Siwan,29,0,Thu Apr 23 20:07:06 2020
44,Bihar,Vaishali,1,0,Thu Apr 23 20:07:06 2020
45,Chandigarh,Chandigarh,27,0,Thu Apr 23 20:07:06 2020
46,Chhattisgarh,Bilaspur,1,0,Thu Apr 23 20:07:06 2020
47,Chhattisgarh,Durg,1,0,Thu Apr 23 20:07:06 2020
48,Chhattisgarh,Korba,28,0,Thu Apr 23 20:07:06 2020
49,Chhattisgarh,Raipur,5,0,Thu Apr 23 20:07:06 2020
50,Chhattisgarh,Rajnandgaon,1,0,Thu Apr 23 20:07:06 2020
51,Delhi,Central Delhi,184,0,Thu Apr 23 20:07:06 2020
52,Delhi,East Delhi,38,0,Thu Apr 23 20:07:06 2020
53,Delhi,New Delhi,37,0,Thu Apr 23 20:07:06 2020
54,Delhi,North Delhi,60,0,Thu Apr 23 20:07:06 2020
55,Delhi,North East Delhi,25,0,Thu Apr 23 20:07:06 2020
56,Delhi,North West Delhi,32,0,Thu Apr 23 20:07:06 2020
57,Delhi,Shahdara,48,0,Thu Apr 23 20:07:06 2020
58,Delhi,South Delhi,70,0,Thu Apr 23 20:07:06 2020
59,Delhi,South East Delhi,130,0,Thu Apr 23 20:07:06 2020
60,Delhi,South West Delhi,42,0,Thu Apr 23 20:07:06 2020
61,Delhi,West Delhi,122,0,Thu Apr 23 20:07:06 2020
62,Delhi,Unknown,1460,0,Thu Apr 23 20:07:06 2020
63,Goa,North Goa,6,0,Thu Apr 23 20:07:06 2020
64,Goa,South Goa,1,0,Thu Apr 23 20:07:06 2020
65,Gujarat,Ahmadabad,1501,0,Thu Apr 23 20:07:06 2020
66,Gujarat,Anand,30,0,Thu Apr 23 20:07:06 2020
67,Gujarat,Aravalli,17,0,Thu Apr 23 20:07:06 2020
68,Gujarat,Banas Kantha,16,0,Thu Apr 23 20:07:06 2020
69,Gujarat,Bharuch,24,0,Thu Apr 23 20:07:06 2020
70,Gujarat,Bhavnagar,32,0,Thu Apr 23 20:07:06 2020
71,Gujarat,Botad,9,0,Thu Apr 23 20:07:06 2020
72,Gujarat,Chota Udaipur,11,0,Thu Apr 23 20:07:06 2020
73,Gujarat,Dahod,4,0,Thu Apr 23 20:07:06 2020
74,Gujarat,Gandhinagar,17,0,Thu Apr 23 20:07:06 2020
75,Gujarat,Gir Somnath,3,0,Thu Apr 23 20:07:06 2020
76,Gujarat,Jamnagar,1,0,Thu Apr 23 20:07:06 2020
77,Gujarat,Kachchh,6,0,Thu Apr 23 20:07:06 2020
78,Gujarat,Kheda,3,0,Thu Apr 23 20:07:06 2020
79,Gujarat,Mahesana,7,0,Thu Apr 23 20:07:06 2020
80,Gujarat,Mahisagar,12,0,Thu Apr 23 20:07:06 2020
81,Gujarat,Morbi,1,0,Thu Apr 23 20:07:06 2020
82,Gujarat,Narmada,12,0,Thu Apr 23 20:07:06 2020
