,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,5005,121,Tue Jul  7 17:00:02 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Tue Jul  7 17:00:02 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Tue Jul  7 17:00:02 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Tue Jul  7 17:00:02 2020
4,Andaman and Nicobar Islands,Unknown,95,0,Tue Jul  7 17:00:02 2020
5,Andhra Pradesh,Foreign Evacuees,420,1,Tue Jul  7 17:00:02 2020
6,Andhra Pradesh,Anantapur,2481,153,Tue Jul  7 17:00:02 2020
7,Andhra Pradesh,Chittoor,1510,66,Tue Jul  7 17:00:02 2020
8,Andhra Pradesh,East Godavari,1890,112,Tue Jul  7 17:00:02 2020
9,Andhra Pradesh,Guntur,2262,238,Tue Jul  7 17:00:02 2020
10,Andhra Pradesh,Krishna,1898,100,Tue Jul  7 17:00:02 2020
11,Andhra Pradesh,Kurnool,2671,84,Tue Jul  7 17:00:02 2020
12,Andhra Pradesh,Other State,2257,22,Tue Jul  7 17:00:02 2020
13,Andhra Pradesh,Prakasam,767,29,Tue Jul  7 17:00:02 2020
14,Andhra Pradesh,S.P.S. Nellore,810,39,Tue Jul  7 17:00:02 2020
15,Andhra Pradesh,Srikakulam,329,104,Tue Jul  7 17:00:02 2020
16,Andhra Pradesh,Visakhapatnam,945,123,Tue Jul  7 17:00:02 2020
17,Andhra Pradesh,Vizianagaram,269,30,Tue Jul  7 17:00:02 2020
18,Andhra Pradesh,West Godavari,1319,49,Tue Jul  7 17:00:02 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1369,28,Tue Jul  7 17:00:02 2020
20,Arunachal Pradesh,Anjaw,4,0,Tue Jul  7 17:00:02 2020
21,Arunachal Pradesh,Changlang,91,0,Tue Jul  7 17:00:02 2020
22,Arunachal Pradesh,East Kameng,0,0,Tue Jul  7 17:00:02 2020
23,Arunachal Pradesh,East Siang,10,0,Tue Jul  7 17:00:02 2020
24,Arunachal Pradesh,Kamle,0,0,Tue Jul  7 17:00:02 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Tue Jul  7 17:00:02 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Tue Jul  7 17:00:02 2020
27,Arunachal Pradesh,Lepa Rada,1,0,Tue Jul  7 17:00:02 2020
28,Arunachal Pradesh,Lohit,4,0,Tue Jul  7 17:00:02 2020
29,Arunachal Pradesh,Longding,4,0,Tue Jul  7 17:00:02 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Tue Jul  7 17:00:02 2020
31,Arunachal Pradesh,Lower Siang,3,0,Tue Jul  7 17:00:02 2020
32,Arunachal Pradesh,Lower Subansiri,2,0,Tue Jul  7 17:00:02 2020
33,Arunachal Pradesh,Namsai,15,0,Tue Jul  7 17:00:02 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Tue Jul  7 17:00:02 2020
35,Arunachal Pradesh,Papum Pare,94,0,Tue Jul  7 17:00:02 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Tue Jul  7 17:00:02 2020
37,Arunachal Pradesh,Siang,0,0,Tue Jul  7 17:00:02 2020
38,Arunachal Pradesh,Tawang,2,0,Tue Jul  7 17:00:02 2020
39,Arunachal Pradesh,Tirap,5,0,Tue Jul  7 17:00:02 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Tue Jul  7 17:00:02 2020
41,Arunachal Pradesh,Upper Siang,1,0,Tue Jul  7 17:00:02 2020
42,Arunachal Pradesh,Upper Subansiri,1,0,Tue Jul  7 17:00:02 2020
43,Arunachal Pradesh,West Kameng,27,0,Tue Jul  7 17:00:02 2020
44,Arunachal Pradesh,West Siang,2,0,Tue Jul  7 17:00:02 2020
45,Assam,Airport Quarantine,4,0,Tue Jul  7 17:00:02 2020
46,Assam,Baksa,85,0,Tue Jul  7 17:00:02 2020
47,Assam,Barpeta,150,0,Tue Jul  7 17:00:02 2020
48,Assam,Biswanath,58,0,Tue Jul  7 17:00:02 2020
49,Assam,Bongaigaon,24,0,Tue Jul  7 17:00:02 2020
50,Assam,Cachar,98,0,Tue Jul  7 17:00:02 2020
51,Assam,Charaideo,16,0,Tue Jul  7 17:00:02 2020
52,Assam,Chirang,52,0,Tue Jul  7 17:00:02 2020
53,Assam,Darrang,102,0,Tue Jul  7 17:00:02 2020
54,Assam,Dhemaji,96,0,Tue Jul  7 17:00:02 2020
55,Assam,Dhubri,334,0,Tue Jul  7 17:00:02 2020
56,Assam,Dibrugarh,77,0,Tue Jul  7 17:00:02 2020
57,Assam,Dima Hasao,89,0,Tue Jul  7 17:00:02 2020
58,Assam,Goalpara,57,0,Tue Jul  7 17:00:02 2020
59,Assam,Golaghat,272,0,Tue Jul  7 17:00:02 2020
60,Assam,Hailakandi,78,0,Tue Jul  7 17:00:02 2020
61,Assam,Hojai,267,0,Tue Jul  7 17:00:02 2020
62,Assam,Jorhat,145,0,Tue Jul  7 17:00:02 2020
63,Assam,Kamrup,215,0,Tue Jul  7 17:00:02 2020
64,Assam,Kamrup Metropolitan,4346,0,Tue Jul  7 17:00:02 2020
65,Assam,Karbi Anglong,41,0,Tue Jul  7 17:00:02 2020
66,Assam,Karimganj,106,0,Tue Jul  7 17:00:02 2020
67,Assam,Kokrajhar,86,0,Tue Jul  7 17:00:02 2020
68,Assam,Lakhimpur,85,0,Tue Jul  7 17:00:02 2020
69,Assam,Majuli,21,0,Tue Jul  7 17:00:02 2020
70,Assam,Morigaon,49,0,Tue Jul  7 17:00:02 2020
71,Assam,Nagaon,330,0,Tue Jul  7 17:00:02 2020
72,Assam,Nalbari,28,0,Tue Jul  7 17:00:02 2020
73,Assam,Other State,1,0,Tue Jul  7 17:00:02 2020
74,Assam,Sivasagar,29,0,Tue Jul  7 17:00:02 2020
75,Assam,Sonitpur,122,0,Tue Jul  7 17:00:02 2020
76,Assam,South Salmara Mankachar,7,0,Tue Jul  7 17:00:02 2020
77,Assam,Tinsukia,114,0,Tue Jul  7 17:00:02 2020
78,Assam,Udalguri,105,0,Tue Jul  7 17:00:02 2020
79,Assam,West Karbi Anglong,28,0,Tue Jul  7 17:00:02 2020
80,Assam,Unknown,4806,0,Tue Jul  7 17:00:02 2020
81,Bihar,Araria,141,3,Tue Jul  7 17:00:02 2020
82,Bihar,Arwal,127,2,Tue Jul  7 17:00:02 2020
83,Bihar,Aurangabad,287,0,Tue Jul  7 17:00:02 2020
84,Bihar,Banka,257,11,Tue Jul  7 17:00:02 2020
85,Bihar,Begusarai,528,0,Tue Jul  7 17:00:02 2020
86,Bihar,Bhagalpur,642,26,Tue Jul  7 17:00:02 2020
87,Bihar,Bhojpur,288,7,Tue Jul  7 17:00:02 2020
88,Bihar,Buxar,244,4,Tue Jul  7 17:00:02 2020
89,Bihar,Darbhanga,384,1,Tue Jul  7 17:00:02 2020
90,Bihar,East Champaran,271,11,Tue Jul  7 17:00:02 2020
91,Bihar,Gaya,305,29,Tue Jul  7 17:00:02 2020
92,Bihar,Gopalganj,318,3,Tue Jul  7 17:00:02 2020
93,Bihar,Jamui,110,2,Tue Jul  7 17:00:02 2020
94,Bihar,Jehanabad,287,8,Tue Jul  7 17:00:02 2020
95,Bihar,Kaimur,209,1,Tue Jul  7 17:00:02 2020
96,Bihar,Katihar,389,24,Tue Jul  7 17:00:02 2020
97,Bihar,Khagaria,338,2,Tue Jul  7 17:00:02 2020
98,Bihar,Kishanganj,212,7,Tue Jul  7 17:00:02 2020
99,Bihar,Lakhisarai,147,5,Tue Jul  7 17:00:02 2020
100,Bihar,Madhepura,225,2,Tue Jul  7 17:00:02 2020
101,Bihar,Madhubani,536,25,Tue Jul  7 17:00:02 2020
102,Bihar,Munger,449,30,Tue Jul  7 17:00:02 2020
103,Bihar,Muzaffarpur,511,15,Tue Jul  7 17:00:02 2020
104,Bihar,Nalanda,386,2,Tue Jul  7 17:00:02 2020
105,Bihar,Nawada,371,7,Tue Jul  7 17:00:02 2020
106,Bihar,Patna,1114,56,Tue Jul  7 17:00:02 2020
107,Bihar,Purnia,317,4,Tue Jul  7 17:00:02 2020
108,Bihar,Rohtas,379,2,Tue Jul  7 17:00:02 2020
109,Bihar,Saharsa,271,3,Tue Jul  7 17:00:02 2020
110,Bihar,Samastipur,385,8,Tue Jul  7 17:00:02 2020
111,Bihar,Saran,286,14,Tue Jul  7 17:00:02 2020
112,Bihar,Sheikhpura,180,10,Tue Jul  7 17:00:02 2020
113,Bihar,Sheohar,101,0,Tue Jul  7 17:00:02 2020
114,Bihar,Sitamarhi,167,13,Tue Jul  7 17:00:02 2020
115,Bihar,Siwan,509,19,Tue Jul  7 17:00:02 2020
116,Bihar,Supaul,306,21,Tue Jul  7 17:00:02 2020
117,Bihar,Vaishali,247,2,Tue Jul  7 17:00:02 2020
118,Bihar,West Champaran,298,3,Tue Jul  7 17:00:02 2020
119,Bihar,Unknown,3,0,Tue Jul  7 17:00:02 2020
120,Chandigarh,Chandigarh,492,5,Tue Jul  7 17:00:02 2020
121,Chhattisgarh,Other State,1,0,Tue Jul  7 17:00:02 2020
122,Chhattisgarh,Balod,53,0,Tue Jul  7 17:00:02 2020
