,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,4132,-224,Fri Jul 10 21:00:06 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Fri Jul 10 21:00:06 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Fri Jul 10 21:00:06 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Fri Jul 10 21:00:06 2020
4,Andaman and Nicobar Islands,Unknown,104,0,Fri Jul 10 21:00:06 2020
5,Andhra Pradesh,Foreign Evacuees,424,0,Fri Jul 10 21:00:06 2020
6,Andhra Pradesh,Anantapur,2850,191,Fri Jul 10 21:00:06 2020
7,Andhra Pradesh,Chittoor,2209,208,Fri Jul 10 21:00:06 2020
8,Andhra Pradesh,East Godavari,2231,169,Fri Jul 10 21:00:06 2020
9,Andhra Pradesh,Guntur,2799,136,Fri Jul 10 21:00:06 2020
10,Andhra Pradesh,Krishna,2175,80,Fri Jul 10 21:00:06 2020
11,Andhra Pradesh,Kurnool,2939,144,Fri Jul 10 21:00:06 2020
12,Andhra Pradesh,Other State,2351,32,Fri Jul 10 21:00:06 2020
13,Andhra Pradesh,Prakasam,975,110,Fri Jul 10 21:00:06 2020
14,Andhra Pradesh,S.P.S. Nellore,955,51,Fri Jul 10 21:00:06 2020
15,Andhra Pradesh,Srikakulam,646,80,Fri Jul 10 21:00:06 2020
16,Andhra Pradesh,Visakhapatnam,1277,86,Fri Jul 10 21:00:06 2020
17,Andhra Pradesh,Vizianagaram,419,86,Fri Jul 10 21:00:06 2020
18,Andhra Pradesh,West Godavari,1527,144,Fri Jul 10 21:00:06 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1645,91,Fri Jul 10 21:00:06 2020
20,Arunachal Pradesh,Anjaw,4,0,Fri Jul 10 21:00:06 2020
21,Arunachal Pradesh,Changlang,99,0,Fri Jul 10 21:00:06 2020
22,Arunachal Pradesh,East Kameng,0,0,Fri Jul 10 21:00:06 2020
23,Arunachal Pradesh,East Siang,10,0,Fri Jul 10 21:00:06 2020
24,Arunachal Pradesh,Kamle,0,0,Fri Jul 10 21:00:06 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Fri Jul 10 21:00:06 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Fri Jul 10 21:00:06 2020
27,Arunachal Pradesh,Lepa Rada,3,0,Fri Jul 10 21:00:06 2020
28,Arunachal Pradesh,Lohit,4,0,Fri Jul 10 21:00:06 2020
29,Arunachal Pradesh,Longding,4,0,Fri Jul 10 21:00:06 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Fri Jul 10 21:00:06 2020
31,Arunachal Pradesh,Lower Siang,3,0,Fri Jul 10 21:00:06 2020
32,Arunachal Pradesh,Lower Subansiri,12,0,Fri Jul 10 21:00:06 2020
33,Arunachal Pradesh,Namsai,16,0,Fri Jul 10 21:00:06 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Fri Jul 10 21:00:06 2020
35,Arunachal Pradesh,Papum Pare,105,0,Fri Jul 10 21:00:06 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Fri Jul 10 21:00:06 2020
37,Arunachal Pradesh,Siang,0,0,Fri Jul 10 21:00:06 2020
