,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,3387,-745,Sun Jul 12 01:00:03 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Sun Jul 12 01:00:03 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Sun Jul 12 01:00:03 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Sun Jul 12 01:00:03 2020
4,Andaman and Nicobar Islands,Unknown,104,0,Sun Jul 12 01:00:03 2020
5,Andhra Pradesh,Foreign Evacuees,428,4,Sun Jul 12 01:00:03 2020
6,Andhra Pradesh,Anantapur,3161,311,Sun Jul 12 01:00:03 2020
7,Andhra Pradesh,Chittoor,2509,300,Sun Jul 12 01:00:03 2020
8,Andhra Pradesh,East Godavari,2374,143,Sun Jul 12 01:00:03 2020
9,Andhra Pradesh,Guntur,2867,68,Sun Jul 12 01:00:03 2020
10,Andhra Pradesh,Krishna,2298,123,Sun Jul 12 01:00:03 2020
11,Andhra Pradesh,Kurnool,3168,229,Sun Jul 12 01:00:03 2020
12,Andhra Pradesh,Other State,2385,34,Sun Jul 12 01:00:03 2020
13,Andhra Pradesh,Prakasam,1038,63,Sun Jul 12 01:00:03 2020
14,Andhra Pradesh,S.P.S. Nellore,1031,76,Sun Jul 12 01:00:03 2020
15,Andhra Pradesh,Srikakulam,850,204,Sun Jul 12 01:00:03 2020
16,Andhra Pradesh,Visakhapatnam,1328,51,Sun Jul 12 01:00:03 2020
17,Andhra Pradesh,Vizianagaram,495,76,Sun Jul 12 01:00:03 2020
18,Andhra Pradesh,West Godavari,1611,84,Sun Jul 12 01:00:03 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1692,47,Sun Jul 12 01:00:03 2020
20,Arunachal Pradesh,Anjaw,4,0,Sun Jul 12 01:00:03 2020
21,Arunachal Pradesh,Changlang,102,0,Sun Jul 12 01:00:03 2020
22,Arunachal Pradesh,East Kameng,0,0,Sun Jul 12 01:00:03 2020
23,Arunachal Pradesh,East Siang,10,0,Sun Jul 12 01:00:03 2020
24,Arunachal Pradesh,Kamle,0,0,Sun Jul 12 01:00:03 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Sun Jul 12 01:00:03 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Sun Jul 12 01:00:03 2020
27,Arunachal Pradesh,Lepa Rada,3,0,Sun Jul 12 01:00:03 2020
28,Arunachal Pradesh,Lohit,4,0,Sun Jul 12 01:00:03 2020
29,Arunachal Pradesh,Longding,4,0,Sun Jul 12 01:00:03 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Sun Jul 12 01:00:03 2020
31,Arunachal Pradesh,Lower Siang,3,0,Sun Jul 12 01:00:03 2020
32,Arunachal Pradesh,Lower Subansiri,12,0,Sun Jul 12 01:00:03 2020
33,Arunachal Pradesh,Namsai,18,0,Sun Jul 12 01:00:03 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Sun Jul 12 01:00:03 2020
35,Arunachal Pradesh,Papum Pare,138,5,Sun Jul 12 01:00:03 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Sun Jul 12 01:00:03 2020
37,Arunachal Pradesh,Siang,0,0,Sun Jul 12 01:00:03 2020
38,Arunachal Pradesh,Tawang,1,0,Sun Jul 12 01:00:03 2020
39,Arunachal Pradesh,Tirap,5,0,Sun Jul 12 01:00:03 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Sun Jul 12 01:00:03 2020
41,Arunachal Pradesh,Upper Siang,1,0,Sun Jul 12 01:00:03 2020
42,Arunachal Pradesh,Upper Subansiri,1,0,Sun Jul 12 01:00:03 2020
43,Arunachal Pradesh,West Kameng,29,1,Sun Jul 12 01:00:03 2020
44,Arunachal Pradesh,West Siang,2,0,Sun Jul 12 01:00:03 2020
45,Assam,Airport Quarantine,4,0,Sun Jul 12 01:00:03 2020
46,Assam,Baksa,85,0,Sun Jul 12 01:00:03 2020
47,Assam,Barpeta,150,0,Sun Jul 12 01:00:03 2020
48,Assam,Biswanath,58,0,Sun Jul 12 01:00:03 2020
49,Assam,Bongaigaon,24,0,Sun Jul 12 01:00:03 2020
50,Assam,Cachar,98,0,Sun Jul 12 01:00:03 2020
51,Assam,Charaideo,16,0,Sun Jul 12 01:00:03 2020
52,Assam,Chirang,52,0,Sun Jul 12 01:00:03 2020
53,Assam,Darrang,102,0,Sun Jul 12 01:00:03 2020
54,Assam,Dhemaji,96,0,Sun Jul 12 01:00:03 2020
55,Assam,Dhubri,334,0,Sun Jul 12 01:00:03 2020
56,Assam,Dibrugarh,77,0,Sun Jul 12 01:00:03 2020
57,Assam,Dima Hasao,89,0,Sun Jul 12 01:00:03 2020
58,Assam,Goalpara,57,0,Sun Jul 12 01:00:03 2020
59,Assam,Golaghat,272,0,Sun Jul 12 01:00:03 2020
60,Assam,Hailakandi,78,0,Sun Jul 12 01:00:03 2020
61,Assam,Hojai,267,0,Sun Jul 12 01:00:03 2020
62,Assam,Jorhat,145,0,Sun Jul 12 01:00:03 2020
63,Assam,Kamrup,215,0,Sun Jul 12 01:00:03 2020
64,Assam,Kamrup Metropolitan,6643,410,Sun Jul 12 01:00:03 2020
65,Assam,Karbi Anglong,41,0,Sun Jul 12 01:00:03 2020
66,Assam,Karimganj,106,0,Sun Jul 12 01:00:03 2020
67,Assam,Kokrajhar,86,0,Sun Jul 12 01:00:03 2020
68,Assam,Lakhimpur,85,0,Sun Jul 12 01:00:03 2020
69,Assam,Majuli,21,0,Sun Jul 12 01:00:03 2020
70,Assam,Morigaon,49,0,Sun Jul 12 01:00:03 2020
71,Assam,Nagaon,330,0,Sun Jul 12 01:00:03 2020
72,Assam,Nalbari,28,0,Sun Jul 12 01:00:03 2020
73,Assam,Other State,1,0,Sun Jul 12 01:00:03 2020
74,Assam,Sivasagar,29,0,Sun Jul 12 01:00:03 2020
75,Assam,Sonitpur,122,0,Sun Jul 12 01:00:03 2020
76,Assam,South Salmara Mankachar,7,0,Sun Jul 12 01:00:03 2020
77,Assam,Tinsukia,114,0,Sun Jul 12 01:00:03 2020
78,Assam,Udalguri,234,0,Sun Jul 12 01:00:03 2020
79,Assam,West Karbi Anglong,28,0,Sun Jul 12 01:00:03 2020
80,Assam,Unknown,5929,0,Sun Jul 12 01:00:03 2020
81,Bihar,Araria,166,5,Sun Jul 12 01:00:03 2020
82,Bihar,Arwal,155,5,Sun Jul 12 01:00:03 2020
83,Bihar,Aurangabad,302,0,Sun Jul 12 01:00:03 2020
84,Bihar,Banka,295,7,Sun Jul 12 01:00:03 2020
85,Bihar,Begusarai,658,19,Sun Jul 12 01:00:03 2020
86,Bihar,Bhagalpur,915,75,Sun Jul 12 01:00:03 2020
87,Bihar,Bhojpur,299,7,Sun Jul 12 01:00:03 2020
88,Bihar,Buxar,281,7,Sun Jul 12 01:00:03 2020
89,Bihar,Darbhanga,402,1,Sun Jul 12 01:00:03 2020
90,Bihar,East Champaran,322,11,Sun Jul 12 01:00:03 2020
91,Bihar,Gaya,370,38,Sun Jul 12 01:00:03 2020
92,Bihar,Gopalganj,419,23,Sun Jul 12 01:00:03 2020
93,Bihar,Jamui,164,39,Sun Jul 12 01:00:03 2020
94,Bihar,Jehanabad,313,7,Sun Jul 12 01:00:03 2020
95,Bihar,Kaimur,222,3,Sun Jul 12 01:00:03 2020
96,Bihar,Katihar,410,17,Sun Jul 12 01:00:03 2020
97,Bihar,Khagaria,411,12,Sun Jul 12 01:00:03 2020
98,Bihar,Kishanganj,229,0,Sun Jul 12 01:00:03 2020
99,Bihar,Lakhisarai,176,7,Sun Jul 12 01:00:03 2020
100,Bihar,Madhepura,258,11,Sun Jul 12 01:00:03 2020
101,Bihar,Madhubani,585,9,Sun Jul 12 01:00:03 2020
102,Bihar,Munger,517,15,Sun Jul 12 01:00:03 2020
103,Bihar,Muzaffarpur,639,38,Sun Jul 12 01:00:03 2020
104,Bihar,Nalanda,450,6,Sun Jul 12 01:00:03 2020
105,Bihar,Nawada,484,69,Sun Jul 12 01:00:03 2020
106,Bihar,Patna,1691,133,Sun Jul 12 01:00:03 2020
107,Bihar,Purnia,363,18,Sun Jul 12 01:00:03 2020
108,Bihar,Rohtas,416,4,Sun Jul 12 01:00:03 2020
109,Bihar,Saharsa,296,20,Sun Jul 12 01:00:03 2020
110,Bihar,Samastipur,436,24,Sun Jul 12 01:00:03 2020
111,Bihar,Saran,330,27,Sun Jul 12 01:00:03 2020
112,Bihar,Sheikhpura,193,5,Sun Jul 12 01:00:03 2020
113,Bihar,Sheohar,110,2,Sun Jul 12 01:00:03 2020
114,Bihar,Sitamarhi,168,0,Sun Jul 12 01:00:03 2020
115,Bihar,Siwan,563,16,Sun Jul 12 01:00:03 2020
116,Bihar,Supaul,357,12,Sun Jul 12 01:00:03 2020
117,Bihar,Vaishali,340,17,Sun Jul 12 01:00:03 2020
118,Bihar,West Champaran,334,0,Sun Jul 12 01:00:03 2020
119,Chandigarh,Chandigarh,549,13,Sun Jul 12 01:00:03 2020
120,Chhattisgarh,Other State,3,0,Sun Jul 12 01:00:03 2020
121,Chhattisgarh,Balod,59,0,Sun Jul 12 01:00:03 2020
122,Chhattisgarh,Baloda Bazar,291,0,Sun Jul 12 01:00:03 2020
123,Chhattisgarh,Balrampur,153,0,Sun Jul 12 01:00:03 2020
124,Chhattisgarh,Bametara,84,0,Sun Jul 12 01:00:03 2020
125,Chhattisgarh,Bastar,61,9,Sun Jul 12 01:00:03 2020
126,Chhattisgarh,Bijapur,17,0,Sun Jul 12 01:00:03 2020
127,Chhattisgarh,Bilaspur,292,6,Sun Jul 12 01:00:03 2020
128,Chhattisgarh,Dakshin Bastar Dantewada,52,0,Sun Jul 12 01:00:03 2020
129,Chhattisgarh,Dhamtari,9,1,Sun Jul 12 01:00:03 2020
130,Chhattisgarh,Durg,189,1,Sun Jul 12 01:00:03 2020
131,Chhattisgarh,Gariaband,48,0,Sun Jul 12 01:00:03 2020
132,Chhattisgarh,Janjgir Champa,280,0,Sun Jul 12 01:00:03 2020
133,Chhattisgarh,Jashpur,190,0,Sun Jul 12 01:00:03 2020
134,Chhattisgarh,Kabeerdham,111,0,Sun Jul 12 01:00:03 2020
135,Chhattisgarh,Kondagaon,5,0,Sun Jul 12 01:00:03 2020
136,Chhattisgarh,Korba,342,2,Sun Jul 12 01:00:03 2020
137,Chhattisgarh,Koriya,73,4,Sun Jul 12 01:00:03 2020
138,Chhattisgarh,Mahasamund,90,0,Sun Jul 12 01:00:03 2020
139,Chhattisgarh,Mungeli,123,0,Sun Jul 12 01:00:03 2020
140,Chhattisgarh,Narayanpur,94,2,Sun Jul 12 01:00:03 2020
141,Chhattisgarh,Raigarh,146,0,Sun Jul 12 01:00:03 2020
142,Chhattisgarh,Raipur,638,36,Sun Jul 12 01:00:03 2020
143,Chhattisgarh,Rajnandgaon,341,0,Sun Jul 12 01:00:03 2020
144,Chhattisgarh,Sukma,6,0,Sun Jul 12 01:00:03 2020
145,Chhattisgarh,Surajpur,31,0,Sun Jul 12 01:00:03 2020
146,Chhattisgarh,Surguja,87,3,Sun Jul 12 01:00:03 2020
147,Chhattisgarh,Uttar Bastar Kanker,79,1,Sun Jul 12 01:00:03 2020
148,Chhattisgarh,Gaurela Pendra Marwahi,3,0,Sun Jul 12 01:00:03 2020
149,Delhi,Central Delhi,184,0,Sun Jul 12 01:00:03 2020
150,Delhi,East Delhi,38,0,Sun Jul 12 01:00:03 2020
151,Delhi,New Delhi,37,0,Sun Jul 12 01:00:03 2020
152,Delhi,North Delhi,60,0,Sun Jul 12 01:00:03 2020
153,Delhi,North East Delhi,25,0,Sun Jul 12 01:00:03 2020
154,Delhi,North West Delhi,32,0,Sun Jul 12 01:00:03 2020
155,Delhi,Shahdara,48,0,Sun Jul 12 01:00:03 2020
156,Delhi,South Delhi,70,0,Sun Jul 12 01:00:03 2020
157,Delhi,South East Delhi,130,0,Sun Jul 12 01:00:03 2020
