,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,6002,-801,Sat Jul  4 04:00:02 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Sat Jul  4 04:00:02 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Sat Jul  4 04:00:02 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Sat Jul  4 04:00:02 2020
4,Andaman and Nicobar Islands,Unknown,64,0,Sat Jul  4 04:00:02 2020
5,Andhra Pradesh,Foreign Evacuees,409,2,Sat Jul  4 04:00:02 2020
6,Andhra Pradesh,Anantapur,1972,149,Sat Jul  4 04:00:02 2020
7,Andhra Pradesh,Chittoor,1183,47,Sat Jul  4 04:00:02 2020
8,Andhra Pradesh,East Godavari,1387,56,Sat Jul  4 04:00:02 2020
9,Andhra Pradesh,Guntur,1610,80,Sat Jul  4 04:00:02 2020
10,Andhra Pradesh,Krishna,1611,17,Sat Jul  4 04:00:02 2020
11,Andhra Pradesh,Kurnool,2236,116,Sat Jul  4 04:00:02 2020
12,Andhra Pradesh,Other State,2111,46,Sat Jul  4 04:00:02 2020
13,Andhra Pradesh,Prakasam,616,139,Sat Jul  4 04:00:02 2020
14,Andhra Pradesh,S.P.S. Nellore,658,15,Sat Jul  4 04:00:02 2020
15,Andhra Pradesh,Srikakulam,93,30,Sat Jul  4 04:00:02 2020
16,Andhra Pradesh,Visakhapatnam,624,54,Sat Jul  4 04:00:02 2020
17,Andhra Pradesh,Vizianagaram,184,10,Sat Jul  4 04:00:02 2020
18,Andhra Pradesh,West Godavari,1120,57,Sat Jul  4 04:00:02 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1120,19,Sat Jul  4 04:00:02 2020
20,Arunachal Pradesh,Anjaw,0,0,Sat Jul  4 04:00:02 2020
21,Arunachal Pradesh,Changlang,89,6,Sat Jul  4 04:00:02 2020
22,Arunachal Pradesh,East Kameng,0,0,Sat Jul  4 04:00:02 2020
23,Arunachal Pradesh,East Siang,10,0,Sat Jul  4 04:00:02 2020
24,Arunachal Pradesh,Kamle,0,0,Sat Jul  4 04:00:02 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Sat Jul  4 04:00:02 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Sat Jul  4 04:00:02 2020
27,Arunachal Pradesh,Lepa Rada,1,0,Sat Jul  4 04:00:02 2020
28,Arunachal Pradesh,Lohit,4,0,Sat Jul  4 04:00:02 2020
29,Arunachal Pradesh,Longding,4,0,Sat Jul  4 04:00:02 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Sat Jul  4 04:00:02 2020
31,Arunachal Pradesh,Lower Siang,3,0,Sat Jul  4 04:00:02 2020
32,Arunachal Pradesh,Lower Subansiri,0,0,Sat Jul  4 04:00:02 2020
33,Arunachal Pradesh,Namsai,13,0,Sat Jul  4 04:00:02 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Sat Jul  4 04:00:02 2020
35,Arunachal Pradesh,Papum Pare,89,6,Sat Jul  4 04:00:02 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Sat Jul  4 04:00:02 2020
37,Arunachal Pradesh,Siang,0,0,Sat Jul  4 04:00:02 2020
38,Arunachal Pradesh,Tawang,2,0,Sat Jul  4 04:00:02 2020
39,Arunachal Pradesh,Tirap,3,0,Sat Jul  4 04:00:02 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Sat Jul  4 04:00:02 2020
41,Arunachal Pradesh,Upper Siang,1,0,Sat Jul  4 04:00:02 2020
42,Arunachal Pradesh,Upper Subansiri,0,0,Sat Jul  4 04:00:02 2020
43,Arunachal Pradesh,West Kameng,27,8,Sat Jul  4 04:00:02 2020
44,Arunachal Pradesh,West Siang,2,0,Sat Jul  4 04:00:02 2020
45,Assam,Airport Quarantine,4,0,Sat Jul  4 04:00:02 2020
46,Assam,Baksa,85,0,Sat Jul  4 04:00:02 2020
47,Assam,Barpeta,150,0,Sat Jul  4 04:00:02 2020
48,Assam,Biswanath,58,0,Sat Jul  4 04:00:02 2020
49,Assam,Bongaigaon,24,0,Sat Jul  4 04:00:02 2020
50,Assam,Cachar,98,0,Sat Jul  4 04:00:02 2020
51,Assam,Charaideo,16,0,Sat Jul  4 04:00:02 2020
52,Assam,Chirang,52,0,Sat Jul  4 04:00:02 2020
53,Assam,Darrang,102,0,Sat Jul  4 04:00:02 2020
54,Assam,Dhemaji,96,0,Sat Jul  4 04:00:02 2020
55,Assam,Dhubri,334,0,Sat Jul  4 04:00:02 2020
56,Assam,Dibrugarh,77,0,Sat Jul  4 04:00:02 2020
57,Assam,Dima Hasao,89,0,Sat Jul  4 04:00:02 2020
