,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,4970,-1032,Sat Jul  4 23:00:04 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Sat Jul  4 23:00:04 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Sat Jul  4 23:00:04 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Sat Jul  4 23:00:04 2020
4,Andaman and Nicobar Islands,Unknown,67,0,Sat Jul  4 23:00:04 2020
5,Andhra Pradesh,Foreign Evacuees,415,6,Sat Jul  4 23:00:04 2020
6,Andhra Pradesh,Anantapur,2099,127,Sat Jul  4 23:00:04 2020
7,Andhra Pradesh,Chittoor,1250,67,Sat Jul  4 23:00:04 2020
8,Andhra Pradesh,East Godavari,1489,102,Sat Jul  4 23:00:04 2020
9,Andhra Pradesh,Guntur,1670,60,Sat Jul  4 23:00:04 2020
10,Andhra Pradesh,Krishna,1681,70,Sat Jul  4 23:00:04 2020
11,Andhra Pradesh,Kurnool,2354,118,Sat Jul  4 23:00:04 2020
12,Andhra Pradesh,Other State,2143,32,Sat Jul  4 23:00:04 2020
13,Andhra Pradesh,Prakasam,673,57,Sat Jul  4 23:00:04 2020
14,Andhra Pradesh,S.P.S. Nellore,685,27,Sat Jul  4 23:00:04 2020
15,Andhra Pradesh,Srikakulam,93,0,Sat Jul  4 23:00:04 2020
16,Andhra Pradesh,Visakhapatnam,633,9,Sat Jul  4 23:00:04 2020
17,Andhra Pradesh,Vizianagaram,197,13,Sat Jul  4 23:00:04 2020
18,Andhra Pradesh,West Godavari,1124,4,Sat Jul  4 23:00:04 2020
19,Andhra Pradesh,Y.S.R. Kadapa,1193,73,Sat Jul  4 23:00:04 2020
20,Arunachal Pradesh,Anjaw,0,0,Sat Jul  4 23:00:04 2020
21,Arunachal Pradesh,Changlang,89,0,Sat Jul  4 23:00:04 2020
22,Arunachal Pradesh,East Kameng,0,0,Sat Jul  4 23:00:04 2020
23,Arunachal Pradesh,East Siang,10,0,Sat Jul  4 23:00:04 2020
24,Arunachal Pradesh,Kamle,0,0,Sat Jul  4 23:00:04 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Sat Jul  4 23:00:04 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Sat Jul  4 23:00:04 2020
27,Arunachal Pradesh,Lepa Rada,1,0,Sat Jul  4 23:00:04 2020
28,Arunachal Pradesh,Lohit,4,0,Sat Jul  4 23:00:04 2020
29,Arunachal Pradesh,Longding,4,0,Sat Jul  4 23:00:04 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Sat Jul  4 23:00:04 2020
31,Arunachal Pradesh,Lower Siang,3,0,Sat Jul  4 23:00:04 2020
32,Arunachal Pradesh,Lower Subansiri,0,0,Sat Jul  4 23:00:04 2020
33,Arunachal Pradesh,Namsai,13,0,Sat Jul  4 23:00:04 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Sat Jul  4 23:00:04 2020
35,Arunachal Pradesh,Papum Pare,89,0,Sat Jul  4 23:00:04 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Sat Jul  4 23:00:04 2020
37,Arunachal Pradesh,Siang,0,0,Sat Jul  4 23:00:04 2020
38,Arunachal Pradesh,Tawang,2,0,Sat Jul  4 23:00:04 2020
39,Arunachal Pradesh,Tirap,3,0,Sat Jul  4 23:00:04 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Sat Jul  4 23:00:04 2020
41,Arunachal Pradesh,Upper Siang,1,0,Sat Jul  4 23:00:04 2020
42,Arunachal Pradesh,Upper Subansiri,0,0,Sat Jul  4 23:00:04 2020
43,Arunachal Pradesh,West Kameng,27,0,Sat Jul  4 23:00:04 2020
44,Arunachal Pradesh,West Siang,2,0,Sat Jul  4 23:00:04 2020
45,Assam,Airport Quarantine,4,0,Sat Jul  4 23:00:04 2020
46,Assam,Baksa,85,0,Sat Jul  4 23:00:04 2020
47,Assam,Barpeta,150,0,Sat Jul  4 23:00:04 2020
48,Assam,Biswanath,58,0,Sat Jul  4 23:00:04 2020
49,Assam,Bongaigaon,24,0,Sat Jul  4 23:00:04 2020
50,Assam,Cachar,98,0,Sat Jul  4 23:00:04 2020
51,Assam,Charaideo,16,0,Sat Jul  4 23:00:04 2020
52,Assam,Chirang,52,0,Sat Jul  4 23:00:04 2020
53,Assam,Darrang,102,0,Sat Jul  4 23:00:04 2020
54,Assam,Dhemaji,96,0,Sat Jul  4 23:00:04 2020
55,Assam,Dhubri,334,0,Sat Jul  4 23:00:04 2020
56,Assam,Dibrugarh,77,0,Sat Jul  4 23:00:04 2020
57,Assam,Dima Hasao,89,0,Sat Jul  4 23:00:04 2020
58,Assam,Goalpara,57,0,Sat Jul  4 23:00:04 2020
59,Assam,Golaghat,272,0,Sat Jul  4 23:00:04 2020
60,Assam,Hailakandi,78,0,Sat Jul  4 23:00:04 2020
61,Assam,Hojai,267,0,Sat Jul  4 23:00:04 2020
62,Assam,Jorhat,145,0,Sat Jul  4 23:00:04 2020
63,Assam,Kamrup,215,0,Sat Jul  4 23:00:04 2020
64,Assam,Kamrup Metropolitan,2419,0,Sat Jul  4 23:00:04 2020
65,Assam,Karbi Anglong,41,0,Sat Jul  4 23:00:04 2020
66,Assam,Karimganj,106,0,Sat Jul  4 23:00:04 2020
67,Assam,Kokrajhar,86,0,Sat Jul  4 23:00:04 2020
68,Assam,Lakhimpur,85,0,Sat Jul  4 23:00:04 2020
69,Assam,Majuli,21,0,Sat Jul  4 23:00:04 2020
70,Assam,Morigaon,49,0,Sat Jul  4 23:00:04 2020
71,Assam,Nagaon,330,0,Sat Jul  4 23:00:04 2020
72,Assam,Nalbari,28,0,Sat Jul  4 23:00:04 2020
73,Assam,Other State,1,0,Sat Jul  4 23:00:04 2020
74,Assam,Sivasagar,29,0,Sat Jul  4 23:00:04 2020
75,Assam,Sonitpur,122,0,Sat Jul  4 23:00:04 2020
76,Assam,South Salmara Mankachar,7,0,Sat Jul  4 23:00:04 2020
77,Assam,Tinsukia,114,0,Sat Jul  4 23:00:04 2020
78,Assam,Udalguri,105,0,Sat Jul  4 23:00:04 2020
79,Assam,West Karbi Anglong,28,0,Sat Jul  4 23:00:04 2020
80,Assam,Unknown,4010,0,Sat Jul  4 23:00:04 2020
81,Bihar,Araria,133,0,Sat Jul  4 23:00:04 2020
82,Bihar,Arwal,117,0,Sat Jul  4 23:00:04 2020
83,Bihar,Aurangabad,283,2,Sat Jul  4 23:00:04 2020
84,Bihar,Banka,240,2,Sat Jul  4 23:00:04 2020
85,Bihar,Begusarai,476,0,Sat Jul  4 23:00:04 2020
86,Bihar,Bhagalpur,568,14,Sat Jul  4 23:00:04 2020
87,Bihar,Bhojpur,273,20,Sat Jul  4 23:00:04 2020
88,Bihar,Buxar,232,2,Sat Jul  4 23:00:04 2020
89,Bihar,Darbhanga,351,14,Sat Jul  4 23:00:04 2020
90,Bihar,East Champaran,242,0,Sat Jul  4 23:00:04 2020
91,Bihar,Gaya,266,34,Sat Jul  4 23:00:04 2020
92,Bihar,Gopalganj,304,13,Sat Jul  4 23:00:04 2020
93,Bihar,Jamui,94,1,Sat Jul  4 23:00:04 2020
94,Bihar,Jehanabad,257,0,Sat Jul  4 23:00:04 2020
95,Bihar,Kaimur,208,3,Sat Jul  4 23:00:04 2020
96,Bihar,Katihar,355,0,Sat Jul  4 23:00:04 2020
97,Bihar,Khagaria,321,16,Sat Jul  4 23:00:04 2020
98,Bihar,Kishanganj,194,4,Sat Jul  4 23:00:04 2020
99,Bihar,Lakhisarai,136,1,Sat Jul  4 23:00:04 2020
100,Bihar,Madhepura,216,6,Sat Jul  4 23:00:04 2020
101,Bihar,Madhubani,497,5,Sat Jul  4 23:00:04 2020
102,Bihar,Munger,396,5,Sat Jul  4 23:00:04 2020
103,Bihar,Muzaffarpur,444,44,Sat Jul  4 23:00:04 2020
104,Bihar,Nalanda,347,19,Sat Jul  4 23:00:04 2020
105,Bihar,Nawada,339,6,Sat Jul  4 23:00:04 2020
106,Bihar,Patna,965,24,Sat Jul  4 23:00:04 2020
107,Bihar,Purnia,310,0,Sat Jul  4 23:00:04 2020
108,Bihar,Rohtas,370,7,Sat Jul  4 23:00:04 2020
109,Bihar,Saharsa,256,53,Sat Jul  4 23:00:04 2020
110,Bihar,Samastipur,368,2,Sat Jul  4 23:00:04 2020
111,Bihar,Saran,262,24,Sat Jul  4 23:00:04 2020
112,Bihar,Sheikhpura,167,1,Sat Jul  4 23:00:04 2020
113,Bihar,Sheohar,96,0,Sat Jul  4 23:00:04 2020
114,Bihar,Sitamarhi,150,1,Sat Jul  4 23:00:04 2020
115,Bihar,Siwan,472,0,Sat Jul  4 23:00:04 2020
116,Bihar,Supaul,272,0,Sat Jul  4 23:00:04 2020
117,Bihar,Vaishali,216,5,Sat Jul  4 23:00:04 2020
118,Bihar,West Champaran,264,21,Sat Jul  4 23:00:04 2020
119,Chandigarh,Chandigarh,459,5,Sat Jul  4 23:00:04 2020
120,Chhattisgarh,Other State,1,0,Sat Jul  4 23:00:04 2020
121,Chhattisgarh,Balod,53,1,Sat Jul  4 23:00:04 2020
122,Chhattisgarh,Baloda Bazar,245,-3,Sat Jul  4 23:00:04 2020
123,Chhattisgarh,Balrampur,145,0,Sat Jul  4 23:00:04 2020
124,Chhattisgarh,Bametara,71,9,Sat Jul  4 23:00:04 2020
125,Chhattisgarh,Bastar,23,2,Sat Jul  4 23:00:04 2020
126,Chhattisgarh,Bijapur,2,0,Sat Jul  4 23:00:04 2020
127,Chhattisgarh,Bilaspur,205,5,Sat Jul  4 23:00:04 2020
128,Chhattisgarh,Dakshin Bastar Dantewada,26,3,Sat Jul  4 23:00:04 2020
129,Chhattisgarh,Dhamtari,8,0,Sat Jul  4 23:00:04 2020
130,Chhattisgarh,Durg,169,2,Sat Jul  4 23:00:04 2020
131,Chhattisgarh,Gariaband,41,0,Sat Jul  4 23:00:04 2020
132,Chhattisgarh,Janjgir Champa,249,10,Sat Jul  4 23:00:04 2020
133,Chhattisgarh,Jashpur,189,0,Sat Jul  4 23:00:04 2020
134,Chhattisgarh,Kabeerdham,110,0,Sat Jul  4 23:00:04 2020
135,Chhattisgarh,Kondagaon,3,0,Sat Jul  4 23:00:04 2020
136,Chhattisgarh,Korba,308,0,Sat Jul  4 23:00:04 2020
137,Chhattisgarh,Koriya,61,2,Sat Jul  4 23:00:04 2020
138,Chhattisgarh,Mahasamund,88,0,Sat Jul  4 23:00:04 2020
139,Chhattisgarh,Mungeli,123,0,Sat Jul  4 23:00:04 2020
140,Chhattisgarh,Narayanpur,23,8,Sat Jul  4 23:00:04 2020
141,Chhattisgarh,Raigarh,132,3,Sat Jul  4 23:00:04 2020
142,Chhattisgarh,Raipur,404,24,Sat Jul  4 23:00:04 2020
143,Chhattisgarh,Rajnandgaon,298,0,Sat Jul  4 23:00:04 2020
144,Chhattisgarh,Sukma,5,0,Sat Jul  4 23:00:04 2020
145,Chhattisgarh,Surajpur,24,0,Sat Jul  4 23:00:04 2020
146,Chhattisgarh,Surguja,58,2,Sat Jul  4 23:00:04 2020
147,Chhattisgarh,Uttar Bastar Kanker,66,0,Sat Jul  4 23:00:04 2020
148,Chhattisgarh,Gaurela Pendra Marwahi,3,0,Sat Jul  4 23:00:04 2020
149,Delhi,Central Delhi,184,0,Sat Jul  4 23:00:04 2020
150,Delhi,East Delhi,38,0,Sat Jul  4 23:00:04 2020
151,Delhi,New Delhi,37,0,Sat Jul  4 23:00:04 2020
152,Delhi,North Delhi,60,0,Sat Jul  4 23:00:04 2020
153,Delhi,North East Delhi,25,0,Sat Jul  4 23:00:04 2020
154,Delhi,North West Delhi,32,0,Sat Jul  4 23:00:04 2020
155,Delhi,Shahdara,48,0,Sat Jul  4 23:00:04 2020
156,Delhi,South Delhi,70,0,Sat Jul  4 23:00:04 2020
157,Delhi,South East Delhi,130,0,Sat Jul  4 23:00:04 2020
158,Delhi,South West Delhi,42,0,Sat Jul  4 23:00:04 2020
159,Delhi,West Delhi,122,0,Sat Jul  4 23:00:04 2020
160,Delhi,Unknown,96412,0,Sat Jul  4 23:00:04 2020
161,Dadra and Nagar Haveli and Daman and Diu,Other State,0,0,Sat Jul  4 23:00:04 2020
162,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,173,14,Sat Jul  4 23:00:04 2020
163,Dadra and Nagar Haveli and Daman and Diu,Daman,153,23,Sat Jul  4 23:00:04 2020
164,Dadra and Nagar Haveli and Daman and Diu,Diu,15,0,Sat Jul  4 23:00:04 2020
165,Goa,Other State,125,0,Sat Jul  4 23:00:04 2020
166,Goa,North Goa,127,0,Sat Jul  4 23:00:04 2020
167,Goa,South Goa,827,0,Sat Jul  4 23:00:04 2020
168,Goa,Unknown,605,0,Sat Jul  4 23:00:04 2020
169,Gujarat,Other State,86,0,Sat Jul  4 23:00:04 2020
170,Gujarat,Ahmedabad,21715,172,Sat Jul  4 23:00:04 2020
171,Gujarat,Amreli,97,2,Sat Jul  4 23:00:04 2020
172,Gujarat,Anand,245,4,Sat Jul  4 23:00:04 2020
173,Gujarat,Aravalli,224,7,Sat Jul  4 23:00:04 2020
174,Gujarat,Banaskantha,220,10,Sat Jul  4 23:00:04 2020
175,Gujarat,Bharuch,281,15,Sat Jul  4 23:00:04 2020
176,Gujarat,Bhavnagar,322,20,Sat Jul  4 23:00:04 2020
177,Gujarat,Botad,99,2,Sat Jul  4 23:00:04 2020
178,Gujarat,Chhota Udaipur,60,0,Sat Jul  4 23:00:04 2020
