,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,8959,516,Wed Jun 10 16:00:04 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Wed Jun 10 16:00:04 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Wed Jun 10 16:00:04 2020
3,Andaman and Nicobar Islands,South Andaman,32,0,Wed Jun 10 16:00:04 2020
4,Andaman and Nicobar Islands,Unknown,1,0,Wed Jun 10 16:00:04 2020
5,Andhra Pradesh,Foreign Evacuees,188,56,Wed Jun 10 16:00:04 2020
6,Andhra Pradesh,Anantapur,351,45,Wed Jun 10 16:00:04 2020
7,Andhra Pradesh,Chittoor,327,24,Wed Jun 10 16:00:04 2020
8,Andhra Pradesh,East Godavari,292,11,Wed Jun 10 16:00:04 2020
9,Andhra Pradesh,Guntur,580,14,Wed Jun 10 16:00:04 2020
10,Andhra Pradesh,Krishna,607,37,Wed Jun 10 16:00:04 2020
11,Andhra Pradesh,Kurnool,833,57,Wed Jun 10 16:00:04 2020
12,Andhra Pradesh,Other State,933,26,Wed Jun 10 16:00:04 2020
13,Andhra Pradesh,Prakasam,95,9,Wed Jun 10 16:00:04 2020
14,Andhra Pradesh,S.P.S. Nellore,354,2,Wed Jun 10 16:00:04 2020
15,Andhra Pradesh,Srikakulam,34,1,Wed Jun 10 16:00:04 2020
16,Andhra Pradesh,Visakhapatnam,167,24,Wed Jun 10 16:00:04 2020
17,Andhra Pradesh,Vizianagaram,48,3,Wed Jun 10 16:00:04 2020
18,Andhra Pradesh,West Godavari,249,40,Wed Jun 10 16:00:04 2020
19,Andhra Pradesh,Y.S.R. Kadapa,189,16,Wed Jun 10 16:00:04 2020
20,Arunachal Pradesh,Anjaw,0,0,Wed Jun 10 16:00:04 2020
21,Arunachal Pradesh,Changlang,38,0,Wed Jun 10 16:00:04 2020
22,Arunachal Pradesh,East Kameng,0,0,Wed Jun 10 16:00:04 2020
23,Arunachal Pradesh,East Siang,2,0,Wed Jun 10 16:00:04 2020
24,Arunachal Pradesh,Kamle,0,0,Wed Jun 10 16:00:04 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Wed Jun 10 16:00:04 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Wed Jun 10 16:00:04 2020
27,Arunachal Pradesh,Lepa Rada,0,0,Wed Jun 10 16:00:04 2020
28,Arunachal Pradesh,Lohit,2,0,Wed Jun 10 16:00:04 2020
29,Arunachal Pradesh,Longding,0,0,Wed Jun 10 16:00:04 2020
30,Arunachal Pradesh,Lower Dibang Valley,1,0,Wed Jun 10 16:00:04 2020
31,Arunachal Pradesh,Lower Siang,0,0,Wed Jun 10 16:00:04 2020
32,Arunachal Pradesh,Lower Subansiri,0,0,Wed Jun 10 16:00:04 2020
33,Arunachal Pradesh,Namsai,2,0,Wed Jun 10 16:00:04 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Wed Jun 10 16:00:04 2020
35,Arunachal Pradesh,Papum Pare,7,0,Wed Jun 10 16:00:04 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Wed Jun 10 16:00:04 2020
37,Arunachal Pradesh,Siang,0,0,Wed Jun 10 16:00:04 2020
38,Arunachal Pradesh,Tawang,1,0,Wed Jun 10 16:00:04 2020
39,Arunachal Pradesh,Tirap,1,0,Wed Jun 10 16:00:04 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Wed Jun 10 16:00:04 2020
41,Arunachal Pradesh,Upper Siang,1,0,Wed Jun 10 16:00:04 2020
42,Arunachal Pradesh,Upper Subansiri,0,0,Wed Jun 10 16:00:04 2020
43,Arunachal Pradesh,West Kameng,0,0,Wed Jun 10 16:00:04 2020
44,Arunachal Pradesh,West Siang,1,0,Wed Jun 10 16:00:04 2020
45,Assam,Baksa,17,0,Wed Jun 10 16:00:04 2020
46,Assam,Barpeta,105,0,Wed Jun 10 16:00:04 2020
47,Assam,Biswanath,52,0,Wed Jun 10 16:00:04 2020
48,Assam,Bongaigaon,19,0,Wed Jun 10 16:00:04 2020
49,Assam,Cachar,90,0,Wed Jun 10 16:00:04 2020
50,Assam,Charaideo,15,0,Wed Jun 10 16:00:04 2020
51,Assam,Chirang,38,0,Wed Jun 10 16:00:04 2020
52,Assam,Darrang,89,0,Wed Jun 10 16:00:04 2020
53,Assam,Dhemaji,71,1,Wed Jun 10 16:00:04 2020
54,Assam,Dhubri,306,0,Wed Jun 10 16:00:04 2020
55,Assam,Dibrugarh,55,0,Wed Jun 10 16:00:04 2020
56,Assam,Dima Hasao,88,0,Wed Jun 10 16:00:04 2020
57,Assam,Goalpara,57,0,Wed Jun 10 16:00:04 2020
58,Assam,Golaghat,225,0,Wed Jun 10 16:00:04 2020
59,Assam,Hailakandi,52,0,Wed Jun 10 16:00:04 2020
60,Assam,Hojai,266,0,Wed Jun 10 16:00:04 2020
61,Assam,Jorhat,46,2,Wed Jun 10 16:00:04 2020
62,Assam,Kamrup,149,0,Wed Jun 10 16:00:04 2020
