,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,7256,-554,Mon Jun 29 23:00:04 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Mon Jun 29 23:00:04 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Mon Jun 29 23:00:04 2020
3,Andaman and Nicobar Islands,South Andaman,49,0,Mon Jun 29 23:00:04 2020
4,Andaman and Nicobar Islands,Unknown,40,0,Mon Jun 29 23:00:04 2020
5,Andhra Pradesh,Foreign Evacuees,391,6,Mon Jun 29 23:00:04 2020
6,Andhra Pradesh,Anantapur,1467,96,Mon Jun 29 23:00:04 2020
7,Andhra Pradesh,Chittoor,947,56,Mon Jun 29 23:00:04 2020
8,Andhra Pradesh,East Godavari,1074,72,Mon Jun 29 23:00:04 2020
9,Andhra Pradesh,Guntur,1291,98,Mon Jun 29 23:00:04 2020
10,Andhra Pradesh,Krishna,1383,52,Mon Jun 29 23:00:04 2020
11,Andhra Pradesh,Kurnool,1873,86,Mon Jun 29 23:00:04 2020
12,Andhra Pradesh,Other State,1946,81,Mon Jun 29 23:00:04 2020
13,Andhra Pradesh,Prakasam,339,26,Mon Jun 29 23:00:04 2020
14,Andhra Pradesh,S.P.S. Nellore,603,24,Mon Jun 29 23:00:04 2020
15,Andhra Pradesh,Srikakulam,62,0,Mon Jun 29 23:00:04 2020
16,Andhra Pradesh,Visakhapatnam,516,11,Mon Jun 29 23:00:04 2020
17,Andhra Pradesh,Vizianagaram,146,1,Mon Jun 29 23:00:04 2020
18,Andhra Pradesh,West Godavari,988,113,Mon Jun 29 23:00:04 2020
19,Andhra Pradesh,Y.S.R. Kadapa,865,71,Mon Jun 29 23:00:04 2020
20,Arunachal Pradesh,Anjaw,0,0,Mon Jun 29 23:00:04 2020
21,Arunachal Pradesh,Changlang,81,3,Mon Jun 29 23:00:04 2020
22,Arunachal Pradesh,East Kameng,0,0,Mon Jun 29 23:00:04 2020
23,Arunachal Pradesh,East Siang,10,0,Mon Jun 29 23:00:04 2020
24,Arunachal Pradesh,Kamle,0,0,Mon Jun 29 23:00:04 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Mon Jun 29 23:00:04 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Mon Jun 29 23:00:04 2020
27,Arunachal Pradesh,Lepa Rada,1,0,Mon Jun 29 23:00:04 2020
28,Arunachal Pradesh,Lohit,4,0,Mon Jun 29 23:00:04 2020
29,Arunachal Pradesh,Longding,4,0,Mon Jun 29 23:00:04 2020
30,Arunachal Pradesh,Lower Dibang Valley,3,0,Mon Jun 29 23:00:04 2020
31,Arunachal Pradesh,Lower Siang,1,0,Mon Jun 29 23:00:04 2020
