,state,district,confirmed,delta,date
0,State Unassigned,Unassigned,681,-754,Fri Jul 17 23:00:03 2020
1,Andaman and Nicobar Islands,Nicobars,0,0,Fri Jul 17 23:00:03 2020
2,Andaman and Nicobar Islands,North and Middle Andaman,1,0,Fri Jul 17 23:00:03 2020
3,Andaman and Nicobar Islands,South Andaman,51,0,Fri Jul 17 23:00:03 2020
4,Andaman and Nicobar Islands,Unknown,128,0,Fri Jul 17 23:00:03 2020
5,Andhra Pradesh,Foreign Evacuees,434,2,Fri Jul 17 23:00:03 2020
6,Andhra Pradesh,Anantapur,4284,297,Fri Jul 17 23:00:03 2020
7,Andhra Pradesh,Chittoor,3864,328,Fri Jul 17 23:00:03 2020
8,Andhra Pradesh,East Godavari,4505,643,Fri Jul 17 23:00:03 2020
9,Andhra Pradesh,Guntur,4330,367,Fri Jul 17 23:00:03 2020
10,Andhra Pradesh,Krishna,3021,37,Fri Jul 17 23:00:03 2020
11,Andhra Pradesh,Kurnool,5131,315,Fri Jul 17 23:00:03 2020
12,Andhra Pradesh,Other State,2461,8,Fri Jul 17 23:00:03 2020
13,Andhra Pradesh,Prakasam,1448,53,Fri Jul 17 23:00:03 2020
14,Andhra Pradesh,S.P.S. Nellore,1717,127,Fri Jul 17 23:00:03 2020
15,Andhra Pradesh,Srikakulam,1852,149,Fri Jul 17 23:00:03 2020
16,Andhra Pradesh,Visakhapatnam,1716,23,Fri Jul 17 23:00:03 2020
17,Andhra Pradesh,Vizianagaram,1071,89,Fri Jul 17 23:00:03 2020
18,Andhra Pradesh,West Godavari,2537,109,Fri Jul 17 23:00:03 2020
19,Andhra Pradesh,Y.S.R. Kadapa,2275,55,Fri Jul 17 23:00:03 2020
20,Arunachal Pradesh,Anjaw,4,0,Fri Jul 17 23:00:03 2020
21,Arunachal Pradesh,Changlang,111,0,Fri Jul 17 23:00:03 2020
22,Arunachal Pradesh,East Kameng,2,0,Fri Jul 17 23:00:03 2020
23,Arunachal Pradesh,East Siang,29,0,Fri Jul 17 23:00:03 2020
24,Arunachal Pradesh,Kamle,0,0,Fri Jul 17 23:00:03 2020
25,Arunachal Pradesh,Kra Daadi,0,0,Fri Jul 17 23:00:03 2020
26,Arunachal Pradesh,Kurung Kumey,0,0,Fri Jul 17 23:00:03 2020
27,Arunachal Pradesh,Lepa Rada,10,0,Fri Jul 17 23:00:03 2020
28,Arunachal Pradesh,Lohit,4,0,Fri Jul 17 23:00:03 2020
29,Arunachal Pradesh,Longding,5,0,Fri Jul 17 23:00:03 2020
30,Arunachal Pradesh,Lower Dibang Valley,5,0,Fri Jul 17 23:00:03 2020
31,Arunachal Pradesh,Lower Siang,5,0,Fri Jul 17 23:00:03 2020
32,Arunachal Pradesh,Lower Subansiri,12,0,Fri Jul 17 23:00:03 2020
33,Arunachal Pradesh,Namsai,38,0,Fri Jul 17 23:00:03 2020
34,Arunachal Pradesh,Pakke Kessang,1,0,Fri Jul 17 23:00:03 2020
35,Arunachal Pradesh,Papum Pare,274,0,Fri Jul 17 23:00:03 2020
36,Arunachal Pradesh,Shi Yomi,0,0,Fri Jul 17 23:00:03 2020
37,Arunachal Pradesh,Siang,1,0,Fri Jul 17 23:00:03 2020
38,Arunachal Pradesh,Tawang,1,0,Fri Jul 17 23:00:03 2020
39,Arunachal Pradesh,Tirap,6,0,Fri Jul 17 23:00:03 2020
40,Arunachal Pradesh,Upper Dibang Valley,0,0,Fri Jul 17 23:00:03 2020
41,Arunachal Pradesh,Upper Siang,1,0,Fri Jul 17 23:00:03 2020
42,Arunachal Pradesh,Upper Subansiri,4,0,Fri Jul 17 23:00:03 2020
43,Arunachal Pradesh,West Kameng,28,0,Fri Jul 17 23:00:03 2020
44,Arunachal Pradesh,West Siang,2,0,Fri Jul 17 23:00:03 2020
45,Assam,Airport Quarantine,4,0,Fri Jul 17 23:00:03 2020
46,Assam,Baksa,85,0,Fri Jul 17 23:00:03 2020
47,Assam,Barpeta,467,0,Fri Jul 17 23:00:03 2020
48,Assam,Biswanath,58,0,Fri Jul 17 23:00:03 2020
49,Assam,Bongaigaon,155,0,Fri Jul 17 23:00:03 2020
50,Assam,Cachar,351,0,Fri Jul 17 23:00:03 2020
51,Assam,Charaideo,16,0,Fri Jul 17 23:00:03 2020
52,Assam,Chirang,78,0,Fri Jul 17 23:00:03 2020
53,Assam,Darrang,430,0,Fri Jul 17 23:00:03 2020
54,Assam,Dhemaji,96,0,Fri Jul 17 23:00:03 2020
55,Assam,Dhubri,490,0,Fri Jul 17 23:00:03 2020
56,Assam,Dibrugarh,334,0,Fri Jul 17 23:00:03 2020
57,Assam,Dima Hasao,136,0,Fri Jul 17 23:00:03 2020
58,Assam,Goalpara,57,0,Fri Jul 17 23:00:03 2020
59,Assam,Golaghat,616,0,Fri Jul 17 23:00:03 2020
60,Assam,Hailakandi,540,0,Fri Jul 17 23:00:03 2020
61,Assam,Hojai,267,0,Fri Jul 17 23:00:03 2020
62,Assam,Jorhat,228,0,Fri Jul 17 23:00:03 2020
63,Assam,Kamrup,215,0,Fri Jul 17 23:00:03 2020
64,Assam,Kamrup Metropolitan,9430,0,Fri Jul 17 23:00:03 2020
65,Assam,Karbi Anglong,223,0,Fri Jul 17 23:00:03 2020
66,Assam,Karimganj,211,0,Fri Jul 17 23:00:03 2020
67,Assam,Kokrajhar,86,0,Fri Jul 17 23:00:03 2020
68,Assam,Lakhimpur,202,0,Fri Jul 17 23:00:03 2020
69,Assam,Majuli,21,0,Fri Jul 17 23:00:03 2020
70,Assam,Morigaon,211,0,Fri Jul 17 23:00:03 2020
71,Assam,Nagaon,330,0,Fri Jul 17 23:00:03 2020
72,Assam,Nalbari,145,0,Fri Jul 17 23:00:03 2020
73,Assam,Other State,1,0,Fri Jul 17 23:00:03 2020
74,Assam,Sivasagar,33,0,Fri Jul 17 23:00:03 2020
75,Assam,Sonitpur,468,0,Fri Jul 17 23:00:03 2020
76,Assam,South Salmara Mankachar,28,0,Fri Jul 17 23:00:03 2020
77,Assam,Tinsukia,291,0,Fri Jul 17 23:00:03 2020
78,Assam,Udalguri,236,0,Fri Jul 17 23:00:03 2020
79,Assam,West Karbi Anglong,28,0,Fri Jul 17 23:00:03 2020
80,Assam,Unknown,4080,0,Fri Jul 17 23:00:03 2020
81,Bihar,Araria,223,10,Fri Jul 17 23:00:03 2020
82,Bihar,Arwal,229,12,Fri Jul 17 23:00:03 2020
83,Bihar,Aurangabad,359,9,Fri Jul 17 23:00:03 2020
84,Bihar,Banka,336,1,Fri Jul 17 23:00:03 2020
85,Bihar,Begusarai,1066,28,Fri Jul 17 23:00:03 2020
86,Bihar,Bhagalpur,1455,141,Fri Jul 17 23:00:03 2020
87,Bihar,Bhojpur,541,55,Fri Jul 17 23:00:03 2020
88,Bihar,Buxar,391,17,Fri Jul 17 23:00:03 2020
89,Bihar,Darbhanga,462,11,Fri Jul 17 23:00:03 2020
90,Bihar,East Champaran,550,22,Fri Jul 17 23:00:03 2020
91,Bihar,Gaya,632,25,Fri Jul 17 23:00:03 2020
92,Bihar,Gopalganj,562,28,Fri Jul 17 23:00:03 2020
93,Bihar,Jamui,298,3,Fri Jul 17 23:00:03 2020
94,Bihar,Jehanabad,399,10,Fri Jul 17 23:00:03 2020
95,Bihar,Kaimur,287,5,Fri Jul 17 23:00:03 2020
96,Bihar,Katihar,568,27,Fri Jul 17 23:00:03 2020
97,Bihar,Khagaria,628,53,Fri Jul 17 23:00:03 2020
98,Bihar,Kishanganj,281,8,Fri Jul 17 23:00:03 2020
99,Bihar,Lakhisarai,362,52,Fri Jul 17 23:00:03 2020
100,Bihar,Madhepura,308,8,Fri Jul 17 23:00:03 2020
101,Bihar,Madhubani,680,12,Fri Jul 17 23:00:03 2020
102,Bihar,Munger,817,58,Fri Jul 17 23:00:03 2020
103,Bihar,Muzaffarpur,996,28,Fri Jul 17 23:00:03 2020
104,Bihar,Nalanda,923,134,Fri Jul 17 23:00:03 2020
105,Bihar,Nawada,799,73,Fri Jul 17 23:00:03 2020
106,Bihar,Patna,3245,365,Fri Jul 17 23:00:03 2020
107,Bihar,Purnia,464,32,Fri Jul 17 23:00:03 2020
108,Bihar,Rohtas,641,76,Fri Jul 17 23:00:03 2020
109,Bihar,Saharsa,347,5,Fri Jul 17 23:00:03 2020
110,Bihar,Samastipur,613,44,Fri Jul 17 23:00:03 2020
111,Bihar,Saran,531,67,Fri Jul 17 23:00:03 2020
112,Bihar,Sheikhpura,257,14,Fri Jul 17 23:00:03 2020
113,Bihar,Sheohar,140,7,Fri Jul 17 23:00:03 2020
114,Bihar,Sitamarhi,205,9,Fri Jul 17 23:00:03 2020
115,Bihar,Siwan,1065,146,Fri Jul 17 23:00:03 2020
116,Bihar,Supaul,437,23,Fri Jul 17 23:00:03 2020
117,Bihar,Vaishali,469,21,Fri Jul 17 23:00:03 2020
118,Bihar,West Champaran,734,103,Fri Jul 17 23:00:03 2020
119,Chandigarh,Chandigarh,660,25,Fri Jul 17 23:00:03 2020
120,Chhattisgarh,Other State,5,0,Fri Jul 17 23:00:03 2020
121,Chhattisgarh,Balod,77,9,Fri Jul 17 23:00:03 2020
122,Chhattisgarh,Baloda Bazar,301,1,Fri Jul 17 23:00:03 2020
123,Chhattisgarh,Balrampur,164,0,Fri Jul 17 23:00:03 2020
124,Chhattisgarh,Bametara,100,0,Fri Jul 17 23:00:03 2020
125,Chhattisgarh,Bastar,65,0,Fri Jul 17 23:00:03 2020
126,Chhattisgarh,Bijapur,18,0,Fri Jul 17 23:00:03 2020
127,Chhattisgarh,Bilaspur,367,17,Fri Jul 17 23:00:03 2020
128,Chhattisgarh,Dakshin Bastar Dantewada,61,2,Fri Jul 17 23:00:03 2020
129,Chhattisgarh,Dhamtari,25,1,Fri Jul 17 23:00:03 2020
130,Chhattisgarh,Durg,289,25,Fri Jul 17 23:00:03 2020
131,Chhattisgarh,Gariaband,65,5,Fri Jul 17 23:00:03 2020
132,Chhattisgarh,Janjgir Champa,324,7,Fri Jul 17 23:00:03 2020
133,Chhattisgarh,Jashpur,202,5,Fri Jul 17 23:00:03 2020
134,Chhattisgarh,Kabeerdham,133,0,Fri Jul 17 23:00:03 2020
135,Chhattisgarh,Kondagaon,14,0,Fri Jul 17 23:00:03 2020
136,Chhattisgarh,Korba,349,0,Fri Jul 17 23:00:03 2020
137,Chhattisgarh,Koriya,79,1,Fri Jul 17 23:00:03 2020
138,Chhattisgarh,Mahasamund,94,2,Fri Jul 17 23:00:03 2020
